action,id,old_charter_id,new_charter_id,amount,payment_date,payment_method,source
unmatched_review_only,24101,18243,,361.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24102,17906,,69.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24103,17906,,1714.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24104,18375,,468.63,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24106,17832,,419.55,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24107,18384,,53.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24108,18384,,276.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24110,18384,,1529.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24112,,,369.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24116,18388,,176.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24117,18361,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24118,18360,,1037.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24120,18360,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24121,18360,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24122,18360,,341.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24123,18377,,360.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24125,,,430.50,2025-07-24,credit_card,charter_reconciliation_report
unmatched_review_only,24126,18337,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24127,18337,,157.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24128,18337,,1748.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24129,18377,,92.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24130,18377,,719.55,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24132,17235,,16.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24133,17235,,180.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24134,18175,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24136,17746,,231.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24138,17729,,100.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24140,18166,,1342.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24141,18166,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24142,18167,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24143,18166,,140.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24144,18389,,1107.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24145,18284,,419.55,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24156,18381,,652.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24159,17913,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24160,17913,,255.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24161,17913,,239.85,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24164,17871,,69.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24166,18273,,263.70,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24169,18273,,140.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24171,18340,,553.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24174,001000,,50.00,2025-07-24,credit_card,charter_reconciliation_report
unmatched_review_only,24177,18366,,676.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24180,18394,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24182,18394,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24184,18399,,30.45,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24185,18399,,929.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24188,18082,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24191,18261,,1513.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24193,18386,,1325.62,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24201,17905,,381.15,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24203,17985,,149.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24205,18380,,976.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24206,18385,,323.06,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24207,18239,,262.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24208,17833,,279.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24209,18201,,377.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24210,18295,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24211,18143,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24212,18387,,255.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24213,18365,,700.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24214,18203,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24216,18010,,250.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24221,18022,,1000.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24222,18253,,270.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24228,,,300.00,2025-07-24,credit_card,charter_reconciliation_report
unmatched_review_only,24229,18390,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24230,18147,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24231,18391,,1370.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24232,18216,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24237,18373,,120.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,24556,,,800.00,2025-07-24,unknown,fix_script
unmatched_review_only,24576,,,210.00,2025-07-24,unknown,fix_script
unmatched_review_only,24782,,,500.00,2025-07-24,unknown,fix_script
unmatched_review_only,24938,,,150.00,2025-07-24,unknown,fix_script
unmatched_review_only,25060,,,156.00,2025-07-24,unknown,fix_script
unmatched_review_only,25141,,,262.20,2025-07-24,unknown,fix_script
unmatched_review_only,24470,,,790.62,2025-07-25,unknown,fix_script
unmatched_review_only,24762,,,330.00,2025-07-25,unknown,fix_script
unmatched_review_only,24948,,,75.00,2025-07-25,unknown,fix_script
unmatched_review_only,24146,,,852.00,2025-07-28,credit_card,charter_reconciliation_report
unmatched_review_only,24153,,,959.40,2025-07-28,credit_card,charter_reconciliation_report
unmatched_review_only,24513,,,75.00,2025-07-28,unknown,fix_script
unmatched_review_only,24638,,,156.00,2025-07-28,unknown,fix_script
unmatched_review_only,25039,,,735.00,2025-07-28,unknown,fix_script
unmatched_review_only,25137,,,75.00,2025-07-28,unknown,fix_script
unmatched_review_only,25168,,,14.70,2025-07-28,unknown,fix_script
unmatched_review_only,25213,,,50.11,2025-07-28,unknown,fix_script
unmatched_review_only,25266,,,250.00,2025-07-28,unknown,fix_script
unmatched_review_only,24035,,,500.00,2025-07-29,credit_card,charter_reconciliation_report
unmatched_review_only,24150,,,204.17,2025-07-29,credit_card,charter_reconciliation_report
unmatched_review_only,24162,,,3299.47,2025-07-29,credit_card,charter_reconciliation_report
unmatched_review_only,24436,,,45.94,2025-07-29,unknown,fix_script
unmatched_review_only,24781,,,409.50,2025-07-29,unknown,fix_script
unmatched_review_only,25316,,,157.50,2025-07-29,unknown,fix_script
unmatched_review_only,24147,,,123.00,2025-07-30,credit_card,charter_reconciliation_report
unmatched_review_only,24152,,,753.00,2025-07-30,credit_card,charter_reconciliation_report
unmatched_review_only,24317,,,25.00,2025-07-30,unknown,fix_script
unmatched_review_only,24425,,,192.00,2025-07-30,unknown,fix_script
unmatched_review_only,24520,,,210.84,2025-07-30,unknown,fix_script
unmatched_review_only,25034,,,210.84,2025-07-30,unknown,fix_script
unmatched_review_only,25084,,,488.75,2025-07-30,unknown,fix_script
unmatched_review_only,25212,,,205.00,2025-07-30,unknown,fix_script
unmatched_review_only,25307,,,35.00,2025-07-30,unknown,fix_script
unmatched_review_only,25340,,,346.25,2025-07-30,unknown,fix_script
unmatched_review_only,25355,,,-210.84,2025-07-30,unknown,fix_script
unmatched_review_only,24403,,,933.96,2025-07-31,unknown,fix_script
unmatched_review_only,24659,,,235.88,2025-07-31,unknown,fix_script
unmatched_review_only,24835,,,230.30,2025-07-31,unknown,fix_script
unmatched_review_only,25106,,,175.00,2025-07-31,unknown,fix_script
unmatched_review_only,24151,,,712.05,2025-08-01,credit_card,charter_reconciliation_report
unmatched_review_only,24154,,,57.75,2025-08-01,credit_card,charter_reconciliation_report
unmatched_review_only,24676,,,175.00,2025-08-01,unknown,fix_script
unmatched_review_only,25226,,,150.00,2025-08-01,unknown,fix_script
unmatched_review_only,25298,,,500.00,2025-08-01,unknown,fix_script
unmatched_review_only,25029,,,75.00,2025-08-04,unknown,fix_script
unmatched_review_only,25037,,,94.50,2025-08-04,unknown,fix_script
unmatched_review_only,24825,,,42.00,2025-08-05,unknown,fix_script
unmatched_review_only,25301,,,997.50,2025-08-05,unknown,fix_script
unmatched_review_only,24218,,,369.00,2025-08-06,credit_card,charter_reconciliation_report
unmatched_review_only,24929,,,183.75,2025-08-06,unknown,fix_script
unmatched_review_only,25265,,,183.75,2025-08-06,unknown,fix_script
unmatched_review_only,24163,,,420.00,2025-08-07,credit_card,charter_reconciliation_report
unmatched_review_only,24814,,,227.50,2025-08-07,unknown,fix_script
unmatched_review_only,24170,,,520.00,2025-08-08,credit_card,charter_reconciliation_report
unmatched_review_only,24503,,,117.18,2025-08-08,unknown,fix_script
unmatched_review_only,24561,,,512.00,2025-08-08,unknown,fix_script
unmatched_review_only,24933,,,183.75,2025-08-08,unknown,fix_script
unmatched_review_only,24972,,,577.50,2025-08-08,unknown,fix_script
unmatched_review_only,25205,,,63.00,2025-08-08,unknown,fix_script
unmatched_review_only,24165,,,789.97,2025-08-09,credit_card,charter_reconciliation_report
unmatched_review_only,24167,,,110.00,2025-08-09,credit_card,charter_reconciliation_report
unmatched_review_only,24168,,,120.00,2025-08-09,credit_card,charter_reconciliation_report
unmatched_review_only,24347,,,468.00,2025-08-11,unknown,fix_script
unmatched_review_only,24805,,,630.01,2025-08-11,unknown,fix_script
unmatched_review_only,24873,,,915.75,2025-08-11,unknown,fix_script
unmatched_review_only,24973,,,225.00,2025-08-11,unknown,fix_script
unmatched_review_only,24200,,,738.00,2025-08-12,credit_card,charter_reconciliation_report
unmatched_review_only,24223,,,150.00,2025-08-12,credit_card,charter_reconciliation_report
unmatched_review_only,24774,,,250.00,2025-08-12,unknown,fix_script
unmatched_review_only,25280,,,725.00,2025-08-12,unknown,fix_script
unmatched_review_only,25323,,,500.00,2025-08-12,unknown,fix_script
unmatched_review_only,24175,,,840.00,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24181,,,526.50,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24187,,,376.25,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24189,,,1714.00,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24194,,,1437.25,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24199,,,702.00,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24202,,,361.00,2025-08-13,credit_card,charter_reconciliation_report
unmatched_review_only,24251,,,730.00,2025-08-13,unknown,fix_script
unmatched_review_only,24336,,,630.00,2025-08-13,unknown,fix_script
unmatched_review_only,24339,,,300.00,2025-08-13,unknown,fix_script
unmatched_review_only,24469,,,325.00,2025-08-13,unknown,fix_script
unmatched_review_only,24496,,,24.00,2025-08-13,unknown,fix_script
unmatched_review_only,24598,,,742.54,2025-08-13,unknown,fix_script
unmatched_review_only,24631,,,315.00,2025-08-13,unknown,fix_script
unmatched_review_only,24792,,,1.00,2025-08-13,unknown,fix_script
unmatched_review_only,24806,,,180.00,2025-08-13,unknown,fix_script
unmatched_review_only,24874,,,118.44,2025-08-13,unknown,fix_script
unmatched_review_only,24960,,,350.00,2025-08-13,unknown,fix_script
unmatched_review_only,24964,,,300.30,2025-08-13,unknown,fix_script
unmatched_review_only,24970,,,205.00,2025-08-13,unknown,fix_script
unmatched_review_only,25024,,,262.50,2025-08-13,unknown,fix_script
unmatched_review_only,25267,,,264.00,2025-08-13,unknown,fix_script
unmatched_review_only,24178,,,791.50,2025-08-14,credit_card,charter_reconciliation_report
unmatched_review_only,25164,,,327.50,2025-08-14,unknown,fix_script
unmatched_review_only,24172,,,442.50,2025-08-15,credit_card,charter_reconciliation_report
unmatched_review_only,24196,,,3416.70,2025-08-15,credit_card,charter_reconciliation_report
unmatched_review_only,24519,,,264.00,2025-08-15,unknown,fix_script
unmatched_review_only,24786,,,650.00,2025-08-15,unknown,fix_script
unmatched_review_only,24790,,,323.26,2025-08-15,unknown,fix_script
unmatched_review_only,24968,,,572.18,2025-08-15,unknown,fix_script
unmatched_review_only,25003,,,702.00,2025-08-15,unknown,fix_script
unmatched_review_only,24173,,,525.00,2025-08-16,credit_card,charter_reconciliation_report
unmatched_review_only,24176,,,100.00,2025-08-16,credit_card,charter_reconciliation_report
unmatched_review_only,24183,,,700.00,2025-08-16,credit_card,charter_reconciliation_report
unmatched_review_only,24186,,,825.00,2025-08-16,credit_card,charter_reconciliation_report
unmatched_review_only,24628,,,250.00,2025-08-16,unknown,fix_script
unmatched_review_only,24190,,,225.00,2025-08-17,credit_card,charter_reconciliation_report
unmatched_review_only,24328,,,205.00,2025-08-18,unknown,fix_script
unmatched_review_only,24563,,,920.85,2025-08-18,unknown,fix_script
unmatched_review_only,24816,,,569.52,2025-08-18,unknown,fix_script
unmatched_review_only,25275,,,205.00,2025-08-18,unknown,fix_script
unmatched_review_only,25315,,,201.57,2025-08-18,unknown,fix_script
unmatched_review_only,24491,,,112.50,2025-08-19,unknown,fix_script
unmatched_review_only,24956,,,790.00,2025-08-19,unknown,fix_script
unmatched_review_only,25334,,,180.18,2025-08-19,unknown,fix_script
unmatched_review_only,24292,,,250.00,2025-08-20,unknown,fix_script
unmatched_review_only,24678,,,12.75,2025-08-20,unknown,fix_script
unmatched_review_only,24702,,,75.00,2025-08-20,unknown,fix_script
unmatched_review_only,24743,,,315.00,2025-08-20,unknown,fix_script
unmatched_review_only,24911,,,186.48,2025-08-20,unknown,fix_script
unmatched_review_only,25264,,,214.50,2025-08-20,unknown,fix_script
unmatched_review_only,24195,,,600.00,2025-08-21,credit_card,charter_reconciliation_report
unmatched_review_only,24197,,,600.00,2025-08-21,credit_card,charter_reconciliation_report
unmatched_review_only,25018,,,250.00,2025-08-21,unknown,fix_script
unmatched_review_only,25026,,,250.00,2025-08-21,unknown,fix_script
unmatched_review_only,25249,,,479.45,2025-08-21,unknown,fix_script
unmatched_review_only,24253,,,90.00,2025-08-22,unknown,fix_script
unmatched_review_only,24309,,,8.40,2025-08-22,unknown,fix_script
unmatched_review_only,24389,,,75.00,2025-08-22,unknown,fix_script
unmatched_review_only,24475,,,75.00,2025-08-22,unknown,fix_script
unmatched_review_only,24771,,,150.00,2025-08-22,unknown,fix_script
unmatched_review_only,25002,,,143.63,2025-08-22,unknown,fix_script
unmatched_review_only,25046,,,300.00,2025-08-22,unknown,fix_script
unmatched_review_only,24277,,,205.00,2025-08-25,unknown,fix_script
unmatched_review_only,24647,,,385.88,2025-08-25,unknown,fix_script
unmatched_review_only,24654,,,141.75,2025-08-25,unknown,fix_script
unmatched_review_only,24799,,,767.74,2025-08-25,unknown,fix_script
unmatched_review_only,24988,,,200.00,2025-08-25,unknown,fix_script
unmatched_review_only,24238,,,231.00,2025-08-26,unknown,fix_script
unmatched_review_only,24324,,,857.71,2025-08-26,unknown,fix_script
unmatched_review_only,24552,,,205.00,2025-08-26,unknown,fix_script
unmatched_review_only,25235,,,500.00,2025-08-26,unknown,fix_script
unmatched_review_only,24323,,,150.00,2025-08-27,unknown,fix_script
unmatched_review_only,24376,,,250.00,2025-08-28,unknown,fix_script
unmatched_review_only,24776,,,826.00,2025-08-28,unknown,fix_script
unmatched_review_only,24896,,,330.00,2025-08-28,unknown,fix_script
unmatched_review_only,24304,,,500.00,2025-09-01,unknown,fix_script
unmatched_review_only,24392,,,661.50,2025-09-01,unknown,fix_script
unmatched_review_only,24715,,,204.75,2025-09-01,unknown,fix_script
unmatched_review_only,24399,,,220.00,2025-09-02,unknown,fix_script
unmatched_review_only,24429,,,68.04,2025-09-02,unknown,fix_script
unmatched_review_only,24523,,,205.00,2025-09-02,unknown,fix_script
unmatched_review_only,24652,,,262.50,2025-09-02,unknown,fix_script
unmatched_review_only,24722,,,780.00,2025-09-02,unknown,fix_script
unmatched_review_only,24735,,,587.50,2025-09-02,unknown,fix_script
unmatched_review_only,24883,,,205.00,2025-09-02,unknown,fix_script
unmatched_review_only,25066,,,231.00,2025-09-02,unknown,fix_script
unmatched_review_only,25115,,,231.00,2025-09-02,unknown,fix_script
unmatched_review_only,25162,,,175.00,2025-09-02,unknown,fix_script
unmatched_review_only,24261,,,205.00,2025-09-03,unknown,fix_script
unmatched_review_only,24381,,,500.00,2025-09-03,unknown,fix_script
unmatched_review_only,24548,,,20.00,2025-09-03,unknown,fix_script
unmatched_review_only,24756,,,175.00,2025-09-03,unknown,fix_script
unmatched_review_only,24802,,,264.00,2025-09-03,unknown,fix_script
unmatched_review_only,25161,,,205.00,2025-09-03,unknown,fix_script
unmatched_review_only,25276,,,175.00,2025-09-03,unknown,fix_script
unmatched_review_only,24996,,,401.08,2025-09-04,unknown,fix_script
unmatched_review_only,25292,,,142.38,2025-09-04,unknown,fix_script
unmatched_review_only,24867,,,250.00,2025-09-05,unknown,fix_script
unmatched_review_only,24982,,,108.36,2025-09-05,unknown,fix_script
unmatched_review_only,25072,,,200.00,2025-09-05,unknown,fix_script
unmatched_review_only,24241,,,177.18,2025-09-08,unknown,fix_script
unmatched_review_only,24879,,,492.94,2025-09-08,unknown,fix_script
unmatched_review_only,25061,,,250.00,2025-09-08,unknown,fix_script
unmatched_review_only,25260,,,495.18,2025-09-08,unknown,fix_script
unmatched_review_only,24480,,,150.67,2025-09-09,unknown,fix_script
unmatched_review_only,24725,,,758.74,2025-09-09,unknown,fix_script
unmatched_review_only,24809,,,353.12,2025-09-09,unknown,fix_script
unmatched_review_only,25125,,,279.38,2025-09-09,unknown,fix_script
unmatched_review_only,25285,,,250.00,2025-09-09,unknown,fix_script
unmatched_review_only,25286,,,690.62,2025-09-09,unknown,fix_script
unmatched_review_only,25308,,,443.31,2025-09-09,unknown,fix_script
unmatched_review_only,25402,,,264.00,2025-09-09,unknown,fix_script
unmatched_review_only,24269,,,-243.60,2025-09-10,unknown,fix_script
unmatched_review_only,24270,,,306.00,2025-09-10,unknown,fix_script
unmatched_review_only,24285,,,745.06,2025-09-10,unknown,fix_script
unmatched_review_only,24408,,,330.00,2025-09-10,unknown,fix_script
unmatched_review_only,24558,,,250.00,2025-09-10,unknown,fix_script
unmatched_review_only,24578,,,419.66,2025-09-10,unknown,fix_script
unmatched_review_only,24668,,,527.34,2025-09-10,unknown,fix_script
unmatched_review_only,24730,,,540.00,2025-09-10,unknown,fix_script
unmatched_review_only,24875,,,175.00,2025-09-10,unknown,fix_script
unmatched_review_only,25294,,,330.00,2025-09-10,unknown,fix_script
unmatched_review_only,24917,,,231.00,2025-09-11,unknown,fix_script
unmatched_review_only,24950,,,204.75,2025-09-11,unknown,fix_script
unmatched_review_only,24994,,,177.00,2025-09-11,unknown,fix_script
unmatched_review_only,24726,,,262.50,2025-09-12,unknown,fix_script
unmatched_review_only,25006,,,34.02,2025-09-14,unknown,fix_script
unmatched_review_only,25274,,,75.00,2025-09-14,unknown,fix_script
unmatched_review_only,24431,,,205.00,2025-09-15,unknown,fix_script
unmatched_review_only,24662,,,8.82,2025-09-15,unknown,fix_script
unmatched_review_only,24706,,,500.00,2025-09-15,unknown,fix_script
unmatched_review_only,24851,,,500.00,2025-09-15,unknown,fix_script
unmatched_review_only,24910,,,315.00,2025-09-15,unknown,fix_script
unmatched_review_only,24965,,,43.12,2025-09-15,unknown,fix_script
unmatched_review_only,25086,,,500.00,2025-09-15,unknown,fix_script
unmatched_review_only,25087,,,75.00,2025-09-15,unknown,fix_script
unmatched_review_only,25147,,,350.00,2025-09-15,unknown,fix_script
unmatched_review_only,25170,,,231.00,2025-09-15,unknown,fix_script
unmatched_review_only,24677,,,231.00,2025-09-16,unknown,fix_script
unmatched_review_only,25352,,,231.00,2025-09-16,unknown,fix_script
unmatched_review_only,24485,,,385.77,2025-09-17,unknown,fix_script
unmatched_review_only,24624,,,413.04,2025-09-17,unknown,fix_script
unmatched_review_only,24632,,,105.00,2025-09-17,unknown,fix_script
unmatched_review_only,24664,,,681.25,2025-09-17,unknown,fix_script
unmatched_review_only,24665,,,500.00,2025-09-17,unknown,fix_script
unmatched_review_only,24737,,,126.00,2025-09-17,unknown,fix_script
unmatched_review_only,24741,,,105.00,2025-09-17,unknown,fix_script
unmatched_review_only,24838,,,178.68,2025-09-17,unknown,fix_script
unmatched_review_only,24843,,,205.00,2025-09-17,unknown,fix_script
unmatched_review_only,24853,,,356.25,2025-09-17,unknown,fix_script
unmatched_review_only,25279,,,205.00,2025-09-17,unknown,fix_script
unmatched_review_only,25335,,,900.00,2025-09-17,unknown,fix_script
unmatched_review_only,24287,,,250.00,2025-09-18,unknown,fix_script
unmatched_review_only,25409,,,210.00,2025-09-18,unknown,fix_script
unmatched_review_only,24219,,,195.00,2025-09-20,credit_card,charter_reconciliation_report
unmatched_review_only,24220,,,195.00,2025-09-20,credit_card,charter_reconciliation_report
unmatched_review_only,24227,,,175.00,2025-09-20,credit_card,charter_reconciliation_report
unmatched_review_only,24476,,,479.80,2025-09-22,unknown,fix_script
unmatched_review_only,24501,,,307.22,2025-09-22,unknown,fix_script
unmatched_review_only,24644,,,382.50,2025-09-22,unknown,fix_script
unmatched_review_only,24775,,,500.00,2025-09-22,unknown,fix_script
unmatched_review_only,25062,,,235.49,2025-09-22,unknown,fix_script
unmatched_review_only,25105,,,382.50,2025-09-22,unknown,fix_script
unmatched_review_only,25360,,,243.60,2025-09-22,unknown,fix_script
unmatched_review_only,24993,,,32.13,2025-09-23,unknown,fix_script
unmatched_review_only,25244,,,183.75,2025-09-23,unknown,fix_script
unmatched_review_only,24386,,,690.10,2025-09-25,unknown,fix_script
unmatched_review_only,24981,,,250.00,2025-09-25,unknown,fix_script
unmatched_review_only,24986,,,174.09,2025-09-25,unknown,fix_script
unmatched_review_only,25023,,,450.66,2025-09-25,unknown,fix_script
unmatched_review_only,25153,,,100.00,2025-09-25,unknown,fix_script
unmatched_review_only,25303,,,560.99,2025-09-25,unknown,fix_script
unmatched_review_only,24818,,,407.50,2025-09-26,unknown,fix_script
unmatched_review_only,24870,,,71.88,2025-09-26,unknown,fix_script
unmatched_review_only,24414,,,30.00,2025-09-29,unknown,fix_script
unmatched_review_only,24597,,,205.00,2025-09-29,unknown,fix_script
unmatched_review_only,24651,,,500.00,2025-09-29,unknown,fix_script
unmatched_review_only,24757,,,55.45,2025-09-29,unknown,fix_script
unmatched_review_only,24319,,,529.37,2025-09-30,unknown,fix_script
unmatched_review_only,24733,,,970.85,2025-09-30,unknown,fix_script
unmatched_review_only,25154,,,1.00,2025-09-30,unknown,fix_script
unmatched_review_only,25183,,,355.00,2025-09-30,unknown,fix_script
unmatched_review_only,25290,,,793.75,2025-09-30,unknown,fix_script
unmatched_review_only,24258,,,250.00,2025-10-01,unknown,fix_script
unmatched_review_only,24454,,,486.25,2025-10-02,unknown,fix_script
unmatched_review_only,24878,,,895.75,2025-10-02,unknown,fix_script
unmatched_review_only,24884,,,25.46,2025-10-02,unknown,fix_script
unmatched_review_only,25165,,,500.00,2025-10-02,unknown,fix_script
unmatched_review_only,24305,,,200.00,2025-10-03,unknown,fix_script
unmatched_review_only,24462,,,205.00,2025-10-03,unknown,fix_script
unmatched_review_only,24535,,,500.00,2025-10-03,unknown,fix_script
unmatched_review_only,24663,,,500.00,2025-10-03,unknown,fix_script
unmatched_review_only,24787,,,205.00,2025-10-03,unknown,fix_script
unmatched_review_only,24866,,,660.00,2025-10-03,unknown,fix_script
unmatched_review_only,25058,,,550.00,2025-10-03,unknown,fix_script
unmatched_review_only,25380,,,319.80,2025-10-03,unknown,fix_script
unmatched_review_only,25177,,,1122.00,2025-10-04,unknown,fix_script
unmatched_review_only,25370,,,193.00,2025-10-04,unknown,fix_script
unmatched_review_only,24439,,,300.00,2025-10-06,unknown,fix_script
unmatched_review_only,24478,,,500.00,2025-10-06,unknown,fix_script
unmatched_review_only,24515,,,282.90,2025-10-06,unknown,fix_script
unmatched_review_only,24569,,,1476.00,2025-10-06,unknown,fix_script
unmatched_review_only,24673,,,551.75,2025-10-06,unknown,fix_script
unmatched_review_only,24850,,,228.00,2025-10-06,unknown,fix_script
unmatched_review_only,25067,,,720.00,2025-10-06,unknown,fix_script
unmatched_review_only,25114,,,2305.20,2025-10-06,unknown,fix_script
unmatched_review_only,25148,,,90.00,2025-10-06,unknown,fix_script
unmatched_review_only,25237,,,369.00,2025-10-06,unknown,fix_script
unmatched_review_only,25348,,,500.00,2025-10-06,unknown,fix_script
unmatched_review_only,24504,,,438.76,2025-10-08,unknown,fix_script
unmatched_review_only,24539,,,150.00,2025-10-08,unknown,fix_script
unmatched_review_only,24795,,,300.00,2025-10-08,unknown,fix_script
unmatched_review_only,24841,,,231.00,2025-10-08,unknown,fix_script
unmatched_review_only,25020,,,774.00,2025-10-08,unknown,fix_script
unmatched_review_only,25206,,,-500.00,2025-10-08,unknown,fix_script
unmatched_review_only,25385,,,846.63,2025-10-08,unknown,fix_script
unmatched_review_only,25398,,,300.00,2025-10-08,unknown,fix_script
unmatched_review_only,24239,,,21.00,2025-10-09,unknown,fix_script
unmatched_review_only,24428,,,791.50,2025-10-09,unknown,fix_script
unmatched_review_only,24789,,,205.00,2025-10-09,unknown,fix_script
unmatched_review_only,24812,,,-205.00,2025-10-09,unknown,fix_script
unmatched_review_only,24916,,,500.00,2025-10-09,unknown,fix_script
unmatched_review_only,25357,,,774.00,2025-10-09,unknown,fix_script
unmatched_review_only,24252,,,1000.00,2025-10-10,unknown,fix_script
unmatched_review_only,24538,,,115.00,2025-10-10,unknown,fix_script
unmatched_review_only,24693,,,312.00,2025-10-14,unknown,fix_script
unmatched_review_only,25049,,,498.15,2025-10-14,unknown,fix_script
unmatched_review_only,25142,,,179.70,2025-10-14,unknown,fix_script
unmatched_review_only,25240,,,791.50,2025-10-14,unknown,fix_script
unmatched_review_only,24498,,,584.25,2025-10-15,unknown,fix_script
unmatched_review_only,24620,,,100.00,2025-10-15,unknown,fix_script
unmatched_review_only,24936,,,500.00,2025-10-15,unknown,fix_script
unmatched_review_only,25005,,,700.35,2025-10-15,unknown,fix_script
unmatched_review_only,24330,,,8.00,2025-10-16,unknown,fix_script
unmatched_review_only,25001,,,500.00,2025-10-16,unknown,fix_script
unmatched_review_only,25317,,,846.00,2025-10-17,unknown,fix_script
