src_row_number,src_date,src_side,src_amount,src_description,src_account_values,match_exact_same_date,match_within_7d,match_within_30d,match_future_lag_0_120d,matched_accounts_within_30d,matched_transaction_ids_within_30d
3734,2016-02-20,credit,52.50,,1020 Personal CIBC 8362,0,0,0,0,,
3735,2016-02-22,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3736,2016-02-23,credit,68.00,,1020 Personal CIBC 8362,0,0,0,0,,
3737,2016-02-24,credit,76.69,,1020 Personal CIBC 8362,0,0,0,0,,
3738,2016-02-25,credit,31.29,,1020 Personal CIBC 8362,0,0,0,0,,
3739,2016-02-25,credit,32.71,,1020 Personal CIBC 8362,0,0,0,0,,
3740,2016-02-25,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3741,2016-02-26,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3742,2016-02-26,credit,303.52,,1020 Personal CIBC 8362,0,0,0,0,,
3743,2016-02-26,credit,18.50,,1020 Personal CIBC 8362,0,0,0,0,,
3744,2016-02-26,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3745,2016-02-26,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3746,2016-02-27,credit,25.00,,1020 Personal CIBC 8362,0,0,0,0,,
3747,2016-02-27,credit,83.62,,1020 Personal CIBC 8362,0,0,0,0,,
3748,2016-02-27,credit,13.94,,1020 Personal CIBC 8362,0,0,0,0,,
3749,2016-02-29,debit,20668.39,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3750,2016-02-29,credit,890.00,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3751,2016-02-29,credit,67.37,,1020 Personal CIBC 8362,0,0,0,0,,
3752,2016-02-29,credit,400.00,,1020 Personal CIBC 8362,0,0,0,0,,
3753,2016-01-03,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3754,2016-04-03,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3755,2016-04-03,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3756,2016-04-03,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3757,2016-08-03,credit,223.82,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3758,2016-08-03,credit,400.00,,1020 Personal CIBC 8362,0,0,0,0,,
3759,2016-10-03,credit,63.51,,1020 Personal CIBC 8362,0,0,0,0,,
3760,2016-10-03,credit,36.54,,1020 Personal CIBC 8362,0,0,0,0,,
3761,2016-11-03,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3762,2016-11-03,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3763,2016-11-03,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3764,2016-11-03,credit,3.14,,1020 Personal CIBC 8362,0,0,0,0,,
3765,2016-03-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3766,2016-03-15,credit,407.50,,1020 Personal CIBC 8362,0,0,0,0,,
3767,2016-03-17,credit,27.20,,1020 Personal CIBC 8362,0,0,0,0,,
3768,2016-03-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3769,2016-03-17,credit,80.00,,1020 Personal CIBC 8362,0,0,0,0,,
3770,2016-03-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3771,2016-03-17,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3772,2016-03-18,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3773,2016-03-18,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3774,2016-03-18,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3775,2016-03-22,credit,500.00,,1020 Personal CIBC 8362,0,0,0,0,,
3776,2016-03-22,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3777,2016-03-22,credit,50.97,,1020 Personal CIBC 8362,0,0,0,0,,
3778,2016-03-23,credit,500.00,,1020 Personal CIBC 8362,0,0,0,0,,
3779,2016-03-23,credit,7.17,,1020 Personal CIBC 8362,0,0,0,0,,
3780,2016-03-28,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3781,2016-03-28,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3782,2016-03-28,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3783,2016-03-28,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3784,2016-03-31,debit,19425.97,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3785,2016-03-31,credit,78.69,,1020 Personal CIBC 8362,0,0,0,0,,
3786,2016-01-04,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3787,2016-01-04,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3788,2016-01-04,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3789,2016-01-04,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3790,2016-01-04,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
3791,2016-04-04,credit,63.17,,1020 Personal CIBC 8362,0,0,0,0,,
3792,2016-05-04,credit,130.00,,1020 Personal CIBC 8362,0,0,0,0,,
3793,2016-05-04,credit,30.02,,1020 Personal CIBC 8362,0,0,0,0,,
3794,2016-06-04,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3795,2016-07-04,credit,76.66,,1020 Personal CIBC 8362,0,0,0,0,,
3796,2016-08-04,credit,675.38,,1020 Personal CIBC 8362,0,0,0,0,,
3797,2016-08-04,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3798,2016-08-04,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3799,2016-08-04,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3800,2016-08-04,credit,211.00,,1020 Personal CIBC 8362,0,0,0,0,,
3801,2016-08-04,credit,130.00,,1020 Personal CIBC 8362,0,0,0,0,,
3802,2016-12-04,credit,1360.00,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3803,2016-04-15,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3804,2016-04-15,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3805,2016-04-15,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3806,2016-04-15,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3807,2016-04-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3808,2016-04-18,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3809,2016-04-21,credit,839.79,,1020 Personal CIBC 8362,0,0,0,0,,
3810,2016-04-21,credit,355.00,5457 56** **** 4347,1020 Personal CIBC 8362,0,0,0,0,,
3811,2016-04-22,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3812,2016-04-22,credit,242.51,,1020 Personal CIBC 8362,0,0,0,0,,
3813,2016-04-22,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3814,2016-04-22,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3815,2016-04-27,credit,101.95,,1020 Personal CIBC 8362,0,0,0,0,,
3816,2016-04-28,credit,99.73,,1020 Personal CIBC 8362,0,0,0,0,,
3817,2016-04-29,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3818,2016-04-29,credit,175.96,,1020 Personal CIBC 8362,0,0,0,0,,
3819,2016-04-29,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3820,2016-04-30,debit,20620.71,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3821,2016-02-05,credit,74.00,,1020 Personal CIBC 8362,0,0,0,0,,
3822,2016-02-05,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3823,2016-02-05,credit,1800.00,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3824,2016-05-05,credit,84.00,,1020 Personal CIBC 8362,0,0,0,0,,
3825,2016-05-05,credit,582.96,,1020 Personal CIBC 8362,0,0,0,0,,
3826,2016-06-05,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3827,2016-06-05,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3828,2016-06-05,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3829,2016-06-05,credit,151.69,,1020 Personal CIBC 8362,0,0,0,0,,
3830,2016-06-05,credit,99.00,,1020 Personal CIBC 8362,0,0,0,0,,
3831,2016-11-05,credit,1242.65,,1020 Personal CIBC 8362,0,0,0,0,,
3832,2016-05-13,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3833,2016-05-13,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3834,2016-05-13,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3835,2016-05-16,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3836,2016-05-16,credit,3.14,,1020 Personal CIBC 8362,0,0,0,0,,
3837,2016-05-16,credit,860.09,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3838,2016-05-16,credit,12.16,,1020 Personal CIBC 8362,0,0,0,0,,
3839,2016-05-16,credit,85.35,,1020 Personal CIBC 8362,0,0,0,0,,
3840,2016-05-16,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3841,2016-05-16,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3842,2016-05-16,credit,10.48,,1020 Personal CIBC 8362,0,0,0,0,,
3843,2016-05-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3844,2016-05-17,credit,758.56,,1020 Personal CIBC 8362,0,0,0,0,,
3845,2016-05-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3846,2016-05-18,credit,28.81,,1020 Personal CIBC 8362,0,0,0,0,,
3847,2016-05-18,credit,15.00,,1020 Personal CIBC 8362,0,0,0,0,,
3848,2016-05-19,credit,77.95,,1020 Personal CIBC 8362,0,0,0,0,,
3849,2016-05-20,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3850,2016-05-20,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3851,2016-05-20,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3852,2016-05-20,credit,347.31,,1020 Personal CIBC 8362,0,0,0,0,,
3853,2016-05-21,credit,109.92,,1020 Personal CIBC 8362,0,0,0,0,,
3854,2016-05-21,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3855,2016-05-26,credit,466.94,4-8400-0872,1020 Personal CIBC 8362,0,0,0,0,,
3856,2016-05-26,credit,391.23,,1020 Personal CIBC 8362,0,0,0,0,,
3857,2016-05-27,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3858,2016-05-27,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3859,2016-05-27,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3860,2016-05-27,credit,85.00,,1020 Personal CIBC 8362,0,0,0,0,,
3861,2016-05-27,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3862,2016-05-31,debit,24851.12,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3863,2016-05-31,credit,2400.00,,1020 Personal CIBC 8362,0,0,0,0,,
3864,2016-05-31,credit,74.64,,1020 Personal CIBC 8362,0,0,0,0,,
3865,2016-01-06,credit,900.00,,1020 Personal CIBC 8362,0,0,0,0,,
3866,2016-03-06,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3867,2016-03-06,credit,446.37,,1020 Personal CIBC 8362,0,0,0,0,,
3868,2016-03-06,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3869,2016-03-06,credit,26.48,,1020 Personal CIBC 8362,0,0,0,0,,
3870,2016-03-06,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3871,2016-06-06,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3872,2016-06-06,credit,4.71,,1020 Personal CIBC 8362,0,0,0,0,,
3873,2016-06-06,credit,600.00,,1020 Personal CIBC 8362,0,0,0,0,,
3874,2016-07-06,credit,106.00,,1020 Personal CIBC 8362,0,0,0,0,,
3875,2016-09-06,credit,58.49,,1020 Personal CIBC 8362,0,0,0,0,,
3876,2016-09-06,credit,105.00,,1020 Personal CIBC 8362,0,0,0,0,,
3877,2016-10-06,credit,40.25,,1020 Personal CIBC 8362,0,0,0,0,,
3878,2016-10-06,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3879,2016-10-06,credit,55.89,,1020 Personal CIBC 8362,0,0,0,0,,
3880,2016-10-06,credit,70.95,,1020 Personal CIBC 8362,0,0,0,0,,
3881,2016-10-06,credit,55.91,,1020 Personal CIBC 8362,0,0,0,0,,
3882,2016-10-06,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3883,2016-10-06,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3884,2016-11-06,credit,18.03,,1020 Personal CIBC 8362,0,0,0,0,,
3885,2016-06-13,credit,3000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3886,2016-06-13,credit,150.95,,1020 Personal CIBC 8362,0,0,0,0,,
3887,2016-06-13,credit,30.09,,1020 Personal CIBC 8362,0,0,0,0,,
3888,2016-06-15,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3889,2016-06-17,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3890,2016-06-17,credit,984.54,,1020 Personal CIBC 8362,0,0,0,0,,
3891,2016-06-17,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3892,2016-06-17,credit,12.88,,1020 Personal CIBC 8362,0,0,0,0,,
3893,2016-06-17,credit,222.11,,1020 Personal CIBC 8362,0,0,0,0,,
3894,2016-06-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3895,2016-06-17,credit,424.60,,1020 Personal CIBC 8362,0,0,0,0,,
3896,2016-06-17,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3897,2016-06-22,credit,96.82,,1020 Personal CIBC 8362,0,0,0,0,,
3898,2016-06-23,credit,42.00,,1020 Personal CIBC 8362,0,0,0,0,,
3899,2016-06-24,credit,272.00,,1020 Personal CIBC 8362,0,0,0,0,,
3900,2016-06-24,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
3901,2016-06-24,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3902,2016-06-24,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3903,2016-06-24,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3904,2016-06-24,credit,64.00,,1020 Personal CIBC 8362,0,0,0,0,,
3905,2016-06-24,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3906,2016-06-27,credit,29.39,,1020 Personal CIBC 8362,0,0,0,0,,
3907,2016-06-27,credit,6.87,,1020 Personal CIBC 8362,0,0,0,0,,
3908,2016-06-27,credit,60.52,,1020 Personal CIBC 8362,0,0,0,0,,
3909,2016-06-28,credit,353.74,,1020 Personal CIBC 8362,0,0,0,0,,
3910,2016-06-28,credit,891.45,,1020 Personal CIBC 8362,0,0,0,0,,
3911,2016-06-30,credit,108.83,,1020 Personal CIBC 8362,0,0,0,0,,
3912,2016-06-30,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3913,2016-06-30,debit,28536.44,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3914,2016-06-30,credit,602.55,,1020 Personal CIBC 8362,0,0,0,0,,
3915,2016-01-07,credit,145.00,,1020 Personal CIBC 8362,0,0,0,0,,
3916,2016-04-07,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3917,2016-04-07,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3918,2016-04-07,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3919,2016-04-07,credit,29.39,,1020 Personal CIBC 8362,0,0,0,0,,
3920,2016-08-07,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3921,2016-08-07,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3922,2016-08-07,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3923,2016-11-07,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3924,2016-12-07,credit,137.09,,1020 Personal CIBC 8362,0,0,0,0,,
3925,2016-12-07,credit,55.00,,1020 Personal CIBC 8362,0,0,0,0,,
3926,2016-07-13,credit,551.25,,1020 Personal CIBC 8362,0,0,0,0,,
3927,2016-07-13,credit,33.35,,1020 Personal CIBC 8362,0,0,0,0,,
3928,2016-07-13,credit,27.20,,1020 Personal CIBC 8362,0,0,0,0,,
3929,2016-07-14,credit,95.00,,1020 Personal CIBC 8362,0,0,0,0,,
3930,2016-07-14,credit,34.17,,1020 Personal CIBC 8362,0,0,0,0,,
3931,2016-07-14,credit,54.12,,1020 Personal CIBC 8362,0,0,0,0,,
3932,2016-07-14,credit,2060.00,,1020 Personal CIBC 8362,0,0,0,0,,
3933,2016-07-15,credit,390.54,,1020 Personal CIBC 8362,0,0,0,0,,
3934,2016-07-15,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3935,2016-07-15,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3936,2016-07-15,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3937,2016-07-15,credit,56.00,,1020 Personal CIBC 8362,0,0,0,0,,
3938,2016-07-15,credit,149.44,,1020 Personal CIBC 8362,0,0,0,0,,
3939,2016-07-18,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3940,2016-07-18,credit,272.19,,1020 Personal CIBC 8362,0,0,0,0,,
3941,2016-07-18,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3942,2016-07-18,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
3943,2016-07-18,credit,14.69,,1020 Personal CIBC 8362,0,0,0,0,,
3944,2016-07-18,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
3945,2016-07-19,credit,119.90,,1020 Personal CIBC 8362,0,0,0,0,,
3946,2016-07-19,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3947,2016-07-19,credit,48.00,,1020 Personal CIBC 8362,0,0,0,0,,
3948,2016-07-20,credit,6.69,,1020 Personal CIBC 8362,0,0,0,0,,
3949,2016-07-20,credit,68.00,,1020 Personal CIBC 8362,0,0,0,0,,
3950,2016-07-20,credit,1.90,,1020 Personal CIBC 8362,0,0,0,0,,
3951,2016-07-20,credit,26.74,,1020 Personal CIBC 8362,0,0,0,0,,
3952,2016-07-21,credit,85.00,,1020 Personal CIBC 8362,0,0,0,0,,
3953,2016-07-22,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3954,2016-07-22,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3955,2016-07-22,credit,378.18,,1020 Personal CIBC 8362,0,0,0,0,,
3956,2016-07-22,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3957,2016-07-23,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3958,2016-07-25,credit,1500.00,,1020 Personal CIBC 8362,0,0,0,0,,
3959,2016-07-25,credit,55.48,,1020 Personal CIBC 8362,0,0,0,0,,
3960,2016-07-26,credit,15.10,,1020 Personal CIBC 8362,0,0,0,0,,
3961,2016-07-27,credit,90.78,,1020 Personal CIBC 8362,0,0,0,0,,
3962,2016-07-28,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3963,2016-07-28,credit,234.92,,1020 Personal CIBC 8362,0,0,0,0,,
3964,2016-07-28,credit,690.01,,1020 Personal CIBC 8362,0,0,0,0,,
3965,2016-07-28,credit,44.98,,1020 Personal CIBC 8362,0,0,0,0,,
3966,2016-07-28,credit,135.16,,1020 Personal CIBC 8362,0,0,0,0,,
3967,2016-07-28,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
3968,2016-07-29,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3969,2016-07-29,credit,215.45,,1020 Personal CIBC 8362,0,0,0,0,,
3970,2016-07-29,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3971,2016-07-29,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3972,2016-07-29,credit,37.35,,1020 Personal CIBC 8362,0,0,0,0,,
3973,2016-07-31,credit,142.32,,1020 Personal CIBC 8362,0,0,0,0,,
3974,2016-07-31,debit,29132.91,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3975,2016-02-08,credit,64.00,,1020 Personal CIBC 8362,0,0,0,0,,
3976,2016-02-08,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3977,2016-02-08,credit,179.84,,1020 Personal CIBC 8362,0,0,0,0,,
3978,2016-05-08,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3979,2016-05-08,credit,65.03,,1020 Personal CIBC 8362,0,0,0,0,,
3980,2016-05-08,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3981,2016-05-08,credit,138.00,,1020 Personal CIBC 8362,0,0,0,0,,
3982,2016-05-08,credit,860.09,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3983,2016-05-08,credit,244.16,,1020 Personal CIBC 8362,0,0,0,0,,
3984,2016-05-08,credit,78.01,,1020 Personal CIBC 8362,0,0,0,0,,
3985,2016-05-08,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3986,2016-08-08,credit,2200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3987,2016-09-08,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3988,2016-10-08,credit,1600.00,,1020 Personal CIBC 8362,0,0,0,0,,
3989,2016-12-08,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3990,2016-12-08,credit,1000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3991,2016-12-08,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3992,2016-12-08,credit,972.63,,1020 Personal CIBC 8362,0,0,0,0,,
3993,2016-08-15,credit,1200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3994,2016-08-15,credit,23.56,,1020 Personal CIBC 8362,0,0,0,0,,
3995,2016-08-16,credit,247.04,,1020 Personal CIBC 8362,0,0,0,0,,
3996,2016-08-16,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3997,2016-08-17,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3998,2016-08-19,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3999,2016-08-19,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4000,2016-08-19,credit,296.99,,1020 Personal CIBC 8362,0,0,0,0,,
4001,2016-08-19,credit,57.65,,1020 Personal CIBC 8362,0,0,0,0,,
4002,2016-08-19,credit,1500.00,,1020 Personal CIBC 8362,0,0,0,0,,
4003,2016-08-19,credit,54.58,,1020 Personal CIBC 8362,0,0,0,0,,
4004,2016-08-22,credit,82.00,,1020 Personal CIBC 8362,0,0,0,0,,
4005,2016-08-23,credit,16.60,,1020 Personal CIBC 8362,0,0,0,0,,
4006,2016-08-23,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
4007,2016-08-25,credit,46.45,,1020 Personal CIBC 8362,0,0,0,0,,
4008,2016-08-25,credit,72.00,,1020 Personal CIBC 8362,0,0,0,0,,
4009,2016-08-26,credit,132.13,,1020 Personal CIBC 8362,0,0,0,0,,
4010,2016-08-26,credit,210.54,,1020 Personal CIBC 8362,0,0,0,0,,
4011,2016-08-26,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4012,2016-08-26,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4013,2016-08-29,credit,80.85,,1020 Personal CIBC 8362,0,0,0,0,,
4014,2016-08-29,credit,257.25,,1020 Personal CIBC 8362,0,0,0,0,,
4015,2016-08-31,debit,37348.31,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4016,2016-08-31,credit,92.69,,1020 Personal CIBC 8362,0,0,0,0,,
4017,2016-08-31,credit,1022.07,,1020 Personal CIBC 8362,0,0,0,0,,
4018,2016-08-31,credit,26.84,,1020 Personal CIBC 8362,0,0,0,0,,
4019,2016-08-31,credit,90.04,,1020 Personal CIBC 8362,0,0,0,0,,
4020,2016-01-09,credit,182.14,,1020 Personal CIBC 8362,0,0,0,0,,
4021,2016-01-09,credit,40.57,,1020 Personal CIBC 8362,0,0,0,0,,
4022,2016-02-09,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4023,2016-02-09,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4024,2016-02-09,credit,209.04,,1020 Personal CIBC 8362,0,0,0,0,,
4025,2016-06-09,credit,73.07,,1020 Personal CIBC 8362,0,0,0,0,,
4026,2016-06-09,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4027,2016-06-09,credit,157.41,,1020 Personal CIBC 8362,0,0,0,0,,
4028,2016-07-09,credit,18.96,,1020 Personal CIBC 8362,0,0,0,0,,
4029,2016-08-09,credit,82.10,,1020 Personal CIBC 8362,0,0,0,0,,
4030,2016-09-09,credit,257.25,,1020 Personal CIBC 8362,0,0,0,0,,
4031,2016-09-09,credit,221.86,,1020 Personal CIBC 8362,0,0,0,0,,
4032,2016-09-09,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4033,2016-09-09,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4034,2016-09-09,credit,209.04,,1020 Personal CIBC 8362,0,0,0,0,,
4035,2016-09-09,credit,65.00,,1020 Personal CIBC 8362,0,0,0,0,,
4036,2016-09-09,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4037,2016-12-09,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
4038,2016-09-13,credit,860.09,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
4039,2016-09-15,credit,262.66,,1020 Personal CIBC 8362,0,0,0,0,,
4040,2016-09-15,credit,1200.00,,1020 Personal CIBC 8362,0,0,0,0,,
4041,2016-09-16,credit,209.04,,1020 Personal CIBC 8362,0,0,0,0,,
4042,2016-09-16,credit,52.77,,1020 Personal CIBC 8362,0,0,0,0,,
4043,2016-09-16,credit,6.71,,1020 Personal CIBC 8362,0,0,0,0,,
4044,2016-09-16,credit,68.01,,1020 Personal CIBC 8362,0,0,0,0,,
4045,2016-09-16,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4046,2016-09-16,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4047,2016-09-17,credit,22.50,,1020 Personal CIBC 8362,0,0,0,0,,
4048,2016-09-17,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4049,2016-09-19,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
4050,2016-09-19,credit,6.91,,1020 Personal CIBC 8362,0,0,0,0,,
4051,2016-09-22,credit,2100.00,,1020 Personal CIBC 8362,0,0,0,0,,
4052,2016-09-23,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4053,2016-09-23,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4054,2016-09-23,credit,209.04,,1020 Personal CIBC 8362,0,0,0,0,,
4055,2016-09-23,credit,475.23,,1020 Personal CIBC 8362,0,0,0,0,,
4056,2016-09-23,credit,27.51,,1020 Personal CIBC 8362,0,0,0,0,,
4057,2016-09-23,credit,457.74,,1020 Personal CIBC 8362,0,0,0,0,,
4058,2016-09-26,credit,118.00,,1020 Personal CIBC 8362,0,0,0,0,,
4059,2016-09-26,credit,143.00,,1020 Personal CIBC 8362,0,0,0,0,,
4060,2016-09-29,credit,36.01,,1020 Personal CIBC 8362,0,0,0,0,,
4061,2016-09-29,credit,104.02,,1020 Personal CIBC 8362,0,0,0,0,,
