entry_date,account_code,account_name,description,debit,credit,source_table,source_id,source_ref
2012-07-19,5116,BANKING,COOP LIQUOR,48.02,0.00,receipts,215729,
2012-07-19,1000,Cash / Clearing,COOP LIQUOR,0.00,48.02,receipts,215729,
2012-07-19,5150,Vehicle Operating Leases,CHQ 234 HEFFNER AUTO,1900.50,0.00,receipts,217315,BANKING_IMPORT
2012-07-19,1000,Cash / Clearing,CHQ 234 HEFFNER AUTO,0.00,1900.50,receipts,217315,BANKING_IMPORT
2012-07-19,5150,Vehicle Operating Leases,CHQ 221 HEFFNER AUTO,1475.25,0.00,receipts,217316,BANKING_IMPORT
2012-07-19,1000,Cash / Clearing,CHQ 221 HEFFNER AUTO,0.00,1475.25,receipts,217316,BANKING_IMPORT
2012-07-19,2910,BANKING,CHQ 234 HEFFNER AUTO,1900.50,0.00,receipts,217737,BANKING_IMPORT
2012-07-19,1000,Cash / Clearing,CHQ 234 HEFFNER AUTO,0.00,1900.50,receipts,217737,BANKING_IMPORT
2012-07-19,2910,BANKING,CHQ 221 HEFFNER AUTO,1475.25,0.00,receipts,217738,BANKING_IMPORT
2012-07-19,1000,Cash / Clearing,CHQ 221 HEFFNER AUTO,0.00,1475.25,receipts,217738,BANKING_IMPORT
2012-07-19,5110,Fuel,MOHAWK,56.78,0.00,receipts,218087,BANKING_IMPORT
2012-07-19,1000,Cash / Clearing,MOHAWK,0.00,56.78,receipts,218087,BANKING_IMPORT
2012-07-20,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,175.31,0.00,receipts,140456,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,LIQUOR BARN,0.00,175.31,receipts,140456,BANKING_IMPORT
2012-07-20,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,253.17,0.00,receipts,140457,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,LIQUOR BARN,0.00,253.17,receipts,140457,BANKING_IMPORT
2012-07-20,5860,Supplies - General Business,step liner paint,27.32,0.00,receipts,140458,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,step liner paint,0.00,27.32,receipts,140458,BANKING_IMPORT
2012-07-20,5116,"Client Amenities - Food, Coffee, Supplies",Client beverages,32.64,0.00,receipts,140459,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,Client beverages,0.00,32.64,receipts,140459,BANKING_IMPORT
2012-07-20,6300,BANKING,CITY OF RED DEER,62.05,0.00,receipts,140460,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,CITY OF RED DEER,0.00,62.05,receipts,140460,BANKING_IMPORT
2012-07-20,5860,Supplies - General Business,Tape for vehicle repairs,10.49,0.00,receipts,140461,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,Tape for vehicle repairs,0.00,10.49,receipts,140461,BANKING_IMPORT
2012-07-20,1015,Petty Cash,PETTY CASH FUNDING,1600.00,0.00,receipts,170229,BANKING_IMPORT
2012-07-20,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,1600.00,receipts,170229,BANKING_IMPORT
2012-07-20,5110,BANKING,ESSO,46.00,0.00,receipts,214901,
2012-07-20,1000,Cash / Clearing,ESSO,0.00,46.00,receipts,214901,
2012-07-20,5110,BANKING,ESSO,36.00,0.00,receipts,214929,
2012-07-20,1000,Cash / Clearing,ESSO,0.00,36.00,receipts,214929,
2012-07-20,5110,BANKING,CENTEX,53.00,0.00,receipts,215580,
2012-07-20,1000,Cash / Clearing,CENTEX,0.00,53.00,receipts,215580,
2012-07-20,5110,BANKING,CENTEX,70.00,0.00,receipts,215581,
2012-07-20,1000,Cash / Clearing,CENTEX,0.00,70.00,receipts,215581,
2012-07-20,5110,BANKING,CENTEX,41.00,0.00,receipts,215591,
2012-07-20,1000,Cash / Clearing,CENTEX,0.00,41.00,receipts,215591,
2012-07-20,5116,BANKING,UPTOWN LIQUOR STORE,12.50,0.00,receipts,215669,
2012-07-20,1000,Cash / Clearing,UPTOWN LIQUOR STORE,0.00,12.50,receipts,215669,
2012-07-20,5710,BANKING,OVER LIMIT FEE,29.00,0.00,receipts,217346,
2012-07-20,1000,Cash / Clearing,OVER LIMIT FEE,0.00,29.00,receipts,217346,
2012-07-20,5710,Bank Fees & Service Charges,INTEREST,45.11,0.00,receipts,217347,
2012-07-20,1000,Cash / Clearing,INTEREST,0.00,45.11,receipts,217347,
2012-07-20,5116,"Client Amenities - Food, Coffee, Supplies",ICE,5.98,0.00,receipts,217359,
2012-07-20,1000,Cash / Clearing,ICE,0.00,5.98,receipts,217359,
2012-07-21,5116,BANKING,beverages,4.04,0.00,receipts,214078,
2012-07-21,1000,Cash / Clearing,beverages,0.00,4.04,receipts,214078,
2012-07-21,5110,BANKING,ESSO,20.50,0.00,receipts,214898,
2012-07-21,1000,Cash / Clearing,ESSO,0.00,20.50,receipts,214898,
2012-07-21,5120,BANKING,L7,14.25,0.00,receipts,215121,
2012-07-21,1000,Cash / Clearing,L7,0.00,14.25,receipts,215121,
2012-07-21,5110,BANKING,SHELL,47.01,0.00,receipts,215231,
2012-07-21,1000,Cash / Clearing,SHELL,0.00,47.01,receipts,215231,
2012-07-21,5110,BANKING,CENTEX,20.02,0.00,receipts,215570,
2012-07-21,1000,Cash / Clearing,CENTEX,0.00,20.02,receipts,215570,
2012-07-21,5110,BANKING,CENTEX,38.03,0.00,receipts,215572,
2012-07-21,1000,Cash / Clearing,CENTEX,0.00,38.03,receipts,215572,
2012-07-21,5120,BANKING,head light bulbs L09,25.18,0.00,receipts,216938,
2012-07-21,1000,Cash / Clearing,head light bulbs L09,0.00,25.18,receipts,216938,
2012-07-21,5116,BANKING,SOBEYS,61.50,0.00,receipts,217144,
2012-07-21,1000,Cash / Clearing,SOBEYS,0.00,61.50,receipts,217144,
2012-07-21,5116,"Client Amenities - Food, Coffee, Supplies",ICE,6.98,0.00,receipts,217363,
2012-07-21,1000,Cash / Clearing,ICE,0.00,6.98,receipts,217363,
2012-07-21,5320,BANKING,GEORGE'S PIZZA,21.46,0.00,receipts,217551,
2012-07-21,1000,Cash / Clearing,GEORGE'S PIZZA,0.00,21.46,receipts,217551,
2012-07-22,5110,BANKING,MOHAWK,37.00,0.00,receipts,215044,
2012-07-22,1000,Cash / Clearing,MOHAWK,0.00,37.00,receipts,215044,
2012-07-22,5120,BANKING,L7,10.45,0.00,receipts,215064,
2012-07-22,1000,Cash / Clearing,L7,0.00,10.45,receipts,215064,
2012-07-22,5110,BANKING,CENTEX,25.00,0.00,receipts,215569,
2012-07-22,1000,Cash / Clearing,CENTEX,0.00,25.00,receipts,215569,
2012-07-22,5116,BANKING,LIQUOR DEPOT,13.95,0.00,receipts,215705,
2012-07-22,1000,Cash / Clearing,LIQUOR DEPOT,0.00,13.95,receipts,215705,
2012-07-23,5110,Fuel,ESSO,45.01,0.00,receipts,140466,BANKING_IMPORT
2012-07-23,1000,Cash / Clearing,ESSO,0.00,45.01,receipts,140466,BANKING_IMPORT
2012-07-23,5120,Vehicle Maintenance & Repairs,KIRKS TIRE,3000.00,0.00,receipts,140468,BANKING_IMPORT
2012-07-23,1000,Cash / Clearing,KIRKS TIRE,0.00,3000.00,receipts,140468,BANKING_IMPORT
2012-07-23,5150,Vehicle Lease Payments,JACK CARTER,1885.65,0.00,receipts,140471,BANKING_IMPORT
2012-07-23,1000,Cash / Clearing,JACK CARTER,0.00,1885.65,receipts,140471,BANKING_IMPORT
2012-07-23,5110,BANKING,SHELL,34.01,0.00,receipts,215221,
2012-07-23,1000,Cash / Clearing,SHELL,0.00,34.01,receipts,215221,
2012-07-23,5110,BANKING,CENTEX,150.02,0.00,receipts,215565,
2012-07-23,1000,Cash / Clearing,CENTEX,0.00,150.02,receipts,215565,
2012-07-23,5110,BANKING,CENTEX,42.00,0.00,receipts,215567,
2012-07-23,1000,Cash / Clearing,CENTEX,0.00,42.00,receipts,215567,
2012-07-23,5116,BANKING,LIQUOR BARN,16.70,0.00,receipts,215568,
2012-07-23,1000,Cash / Clearing,LIQUOR BARN,0.00,16.70,receipts,215568,
2012-07-24,5110,Fuel,Fuel,53.02,0.00,receipts,140473,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,Fuel,0.00,53.02,receipts,140473,BANKING_IMPORT
2012-07-24,5130,Insurance,JEVCO INSURANCE,268.92,0.00,receipts,142684,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,JEVCO INSURANCE,0.00,268.92,receipts,142684,BANKING_IMPORT
2012-07-24,5130,Insurance,IFS FINANCIAL,1654.94,0.00,receipts,142685,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,IFS FINANCIAL,0.00,1654.94,receipts,142685,BANKING_IMPORT
2012-07-24,5110,BANKING,CENTEX,40.01,0.00,receipts,215559,
2012-07-24,1000,Cash / Clearing,CENTEX,0.00,40.01,receipts,215559,
2012-07-24,5116,BANKING,arctic berry,10.39,0.00,receipts,217391,
2012-07-24,1000,Cash / Clearing,arctic berry,0.00,10.39,receipts,217391,
2012-07-24,5130,Insurance,IFS PREMIUM FINANCING,1654.94,0.00,receipts,218088,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,IFS PREMIUM FINANCING,0.00,1654.94,receipts,218088,BANKING_IMPORT
2012-07-24,5300,Insurance,JEVCO INSURANCE,268.92,0.00,receipts,218089,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,JEVCO INSURANCE,0.00,268.92,receipts,218089,BANKING_IMPORT
2012-07-24,5300,Insurance,COOP INSURANCE CSI,130.15,0.00,receipts,218090,BANKING_IMPORT
2012-07-24,1000,Cash / Clearing,COOP INSURANCE CSI,0.00,130.15,receipts,218090,BANKING_IMPORT
2012-07-25,5120,BANKING,REFUND - Return of door assembly - did not fit,-863.47,0.00,receipts,173574,
2012-07-25,1000,Cash / Clearing,REFUND - Return of door assembly - did not fit,0.00,-863.47,receipts,173574,
2012-07-25,2550,Administrative Expenses,Client music,370.00,0.00,receipts,173592,
2012-07-25,1000,Cash / Clearing,Client music,0.00,370.00,receipts,173592,
2012-07-25,5420,Office Supplies,Desk hutch file cabinet,795.83,0.00,receipts,214005,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173578 | FALLBACK_BT=96060
2012-07-25,1000,Cash / Clearing,Desk hutch file cabinet,0.00,795.83,receipts,214005,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173578 | FALLBACK_BT=96060
2012-07-25,5420,Office Supplies,PAPER,47.21,0.00,receipts,214183,96971
2012-07-25,1000,Cash / Clearing,PAPER,0.00,47.21,receipts,214183,96971
2012-07-26,5425,Building & Property Maintenance,Security lock for file cabinets with CC info,105.00,0.00,receipts,140477,BANKING_IMPORT
2012-07-26,1000,Cash / Clearing,Security lock for file cabinets with CC info,0.00,105.00,receipts,140477,BANKING_IMPORT
2012-07-26,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,93.61,0.00,receipts,140478,BANKING_IMPORT
2012-07-26,1000,Cash / Clearing,LIQUOR BARN,0.00,93.61,receipts,140478,BANKING_IMPORT
2012-07-26,1015,Petty Cash,PETTY CASH FUNDING,2200.00,0.00,receipts,170253,BANKING_IMPORT
2012-07-26,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,2200.00,receipts,170253,BANKING_IMPORT
2012-07-26,5420,Office Supplies,STAPLES,47.21,0.00,receipts,214349,99938
2012-07-26,1000,Cash / Clearing,STAPLES,0.00,47.21,receipts,214349,99938
2012-07-26,5110,BANKING,CENTEX,41.00,0.00,receipts,215562,
2012-07-26,1000,Cash / Clearing,CENTEX,0.00,41.00,receipts,215562,
2012-07-26,2550,BANKING,EDMONTON AIRPORT AUTHORITY,5.00,0.00,receipts,217086,
2012-07-26,1000,Cash / Clearing,EDMONTON AIRPORT AUTHORITY,0.00,5.00,receipts,217086,
2012-07-27,5110,Fuel,CENTEX,162.36,0.00,receipts,140482,BANKING_IMPORT
2012-07-27,1000,Cash / Clearing,CENTEX,0.00,162.36,receipts,140482,BANKING_IMPORT
2012-07-27,5110,Fuel,Fuel L-9,57.00,0.00,receipts,140483,BANKING_IMPORT
2012-07-27,1000,Cash / Clearing,Fuel L-9,0.00,57.00,receipts,140483,BANKING_IMPORT
2012-07-27,5420,Office Supplies,chair mats filing boxes chair ect,1021.52,0.00,receipts,140484,BANKING_IMPORT
2012-07-27,1000,Cash / Clearing,chair mats filing boxes chair ect,0.00,1021.52,receipts,140484,BANKING_IMPORT
2012-07-27,5116,BANKING,Coffe and ice,4.55,0.00,receipts,214085,
2012-07-27,1000,Cash / Clearing,Coffe and ice,0.00,4.55,receipts,214085,
2012-07-27,5120,BANKING,THE TRUCK TOWN WASH,18.48,0.00,receipts,215160,
2012-07-27,1000,Cash / Clearing,THE TRUCK TOWN WASH,0.00,18.48,receipts,215160,
2012-07-27,5120,BANKING,L8,10.00,0.00,receipts,215162,
2012-07-27,1000,Cash / Clearing,L8,0.00,10.00,receipts,215162,
2012-07-27,5120,BANKING,MR SUDS INC.,9.00,0.00,receipts,215163,
2012-07-27,1000,Cash / Clearing,MR SUDS INC.,0.00,9.00,receipts,215163,
2012-07-27,2550,BANKING,HANDS FREE DEVICE,104.99,0.00,receipts,217204,
2012-07-27,1000,Cash / Clearing,HANDS FREE DEVICE,0.00,104.99,receipts,217204,
2012-07-28,5116,BANKING,BEVERAGE,35.22,0.00,receipts,214998,
2012-07-28,1000,Cash / Clearing,BEVERAGE,0.00,35.22,receipts,214998,
2012-07-28,5110,BANKING,CENTEX,30.00,0.00,receipts,215595,
2012-07-28,1000,Cash / Clearing,CENTEX,0.00,30.00,receipts,215595,
2012-07-28,5110,BANKING,CENTEX,30.00,0.00,receipts,215597,
2012-07-28,1000,Cash / Clearing,CENTEX,0.00,30.00,receipts,215597,
2012-07-28,2550,BANKING,TRIM BROKEN,84.00,0.00,receipts,217205,
2012-07-28,1000,Cash / Clearing,TRIM BROKEN,0.00,84.00,receipts,217205,
2012-07-28,5110,BANKING,CENTEX,35.00,0.00,receipts,221462,
2012-07-28,1000,Cash / Clearing,CENTEX,0.00,35.00,receipts,221462,
2012-07-30,5300,Administrative Expenses,WALMART,57.71,0.00,receipts,140487,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,WALMART,0.00,57.71,receipts,140487,BANKING_IMPORT
2012-07-30,5110,Fuel,CENTEX,42.02,0.00,receipts,140489,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,CENTEX,0.00,42.02,receipts,140489,BANKING_IMPORT
2012-07-30,5116,"Client Amenities - Food, Coffee, Supplies",beverages,44.02,0.00,receipts,140490,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,beverages,0.00,44.02,receipts,140490,BANKING_IMPORT
2012-07-30,5116,"Client Amenities - Food, Coffee, Supplies",BOTTOMS UP COLD BEER,80.65,0.00,receipts,140492,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,BOTTOMS UP COLD BEER,0.00,80.65,receipts,140492,BANKING_IMPORT
2012-07-30,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,114.86,0.00,receipts,140494,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,LIQUOR BARN,0.00,114.86,receipts,140494,BANKING_IMPORT
2012-07-30,5300,Administrative Expenses,WALMART,109.86,0.00,receipts,140495,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,WALMART,0.00,109.86,receipts,140495,BANKING_IMPORT
2012-07-30,5110,Fuel,MOHAWK,65.01,0.00,receipts,142697,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,MOHAWK,0.00,65.01,receipts,142697,BANKING_IMPORT
2012-07-30,5420,BANKING,NOTEBOOKS BINDERD FOLDERS ECT,105.85,0.00,receipts,214941,
2012-07-30,1000,Cash / Clearing,NOTEBOOKS BINDERD FOLDERS ECT,0.00,105.85,receipts,214941,
2012-07-30,5110,BANKING,CENTEX,42.49,0.00,receipts,215588,
2012-07-30,1000,Cash / Clearing,CENTEX,0.00,42.49,receipts,215588,
2012-07-30,5120,BANKING,dimmer  wiring outlets L-11,61.73,0.00,receipts,216972,69161
2012-07-30,1000,Cash / Clearing,dimmer  wiring outlets L-11,0.00,61.73,receipts,216972,69161
2012-07-30,5110,Fuel,FUEL,42.01,0.00,receipts,217436,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,FUEL,0.00,42.01,receipts,217436,BANKING_IMPORT
2012-07-30,5116,"Client Amenities - Food, Coffee, Supplies",ICE,9.27,0.00,receipts,217437,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,ICE,0.00,9.27,receipts,217437,BANKING_IMPORT
2012-07-30,5110,Fuel,CENTEX,51.28,0.00,receipts,218091,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,CENTEX,0.00,51.28,receipts,218091,BANKING_IMPORT
2012-07-30,5110,Fuel,MOHAWK,65.01,0.00,receipts,218092,BANKING_IMPORT
2012-07-30,1000,Cash / Clearing,MOHAWK,0.00,65.01,receipts,218092,BANKING_IMPORT
2012-07-31,5710,Bank Fees & Service Charges,SERVICE CHARGE,123.70,0.00,receipts,140499,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,SERVICE CHARGE,0.00,123.70,receipts,140499,BANKING_IMPORT
2012-07-31,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,229.32,0.00,receipts,140500,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,LIQUOR BARN,0.00,229.32,receipts,140500,BANKING_IMPORT
2012-07-31,5420,Office Supplies,surge suppressor keyboard mouse files folders,477.77,0.00,receipts,140501,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,surge suppressor keyboard mouse files folders,0.00,477.77,receipts,140501,BANKING_IMPORT
2012-07-31,5710,Bank Fees & Service Charges,BANK FEE,35.00,0.00,receipts,214350,99940
2012-07-31,1000,Cash / Clearing,BANK FEE,0.00,35.00,receipts,214350,99940
2012-07-31,5710,Bank Fees & Service Charges,Overdraft Interest,0.48,0.00,receipts,215977,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,Overdraft Interest,0.00,0.48,receipts,215977,BANKING_IMPORT
2012-07-31,5710,Bank Fees & Service Charges,Bank Charges & Interest,35.48,0.00,receipts,216358,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,Bank Charges & Interest,0.00,35.48,receipts,216358,BANKING_IMPORT
2012-07-31,5710,Bank Fees & Service Charges,Account Fee,35.00,0.00,receipts,216907,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,Account Fee,0.00,35.00,receipts,216907,BANKING_IMPORT
2012-07-31,5710,Bank Fees & Service Charges,Bank Charges & Interest,35.48,0.00,receipts,217603,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,Bank Charges & Interest,0.00,35.48,receipts,217603,BANKING_IMPORT
2012-07-31,2910,BANKING,BILL PAYMENT- CAPITAL ONE MASTERCARD,250.00,0.00,receipts,218093,BANKING_IMPORT
2012-07-31,1000,Cash / Clearing,BILL PAYMENT- CAPITAL ONE MASTERCARD,0.00,250.00,receipts,218093,BANKING_IMPORT
2012-08-01,5420,Office Supplies,Desk pad,23.72,0.00,receipts,142708,BANKING_IMPORT
2012-08-01,1000,Cash / Clearing,Desk pad,0.00,23.72,receipts,142708,BANKING_IMPORT
2012-08-01,6105,BANKING,MEETING CLIENTS,17.73,0.00,receipts,214967,
2012-08-01,1000,Cash / Clearing,MEETING CLIENTS,0.00,17.73,receipts,214967,
2012-08-01,5710,Bank Fees & Service Charges,Merchant Services Fee,392.45,0.00,receipts,216359,BANKING_IMPORT
2012-08-01,1000,Cash / Clearing,Merchant Services Fee,0.00,392.45,receipts,216359,BANKING_IMPORT
2012-08-01,5110,Fuel,fuel,61.77,0.00,receipts,217472,
2012-08-01,1000,Cash / Clearing,fuel,0.00,61.77,receipts,217472,
2012-08-01,5710,Bank Fees & Service Charges,ACARD PAYMENT,4.95,0.00,receipts,217580,
2012-08-01,1000,Cash / Clearing,ACARD PAYMENT,0.00,4.95,receipts,217580,
2012-08-01,2910,BANKING,CHQ 15 DALE MENARD,1511.17,0.00,receipts,217739,BANKING_IMPORT
2012-08-01,1000,Cash / Clearing,CHQ 15 DALE MENARD,0.00,1511.17,receipts,217739,BANKING_IMPORT
2012-08-01,2910,BANKING,CHQ 12 PAUL MANSELL,3071.04,0.00,receipts,217740,BANKING_IMPORT
2012-08-01,1000,Cash / Clearing,CHQ 12 PAUL MANSELL,0.00,3071.04,receipts,217740,BANKING_IMPORT
2012-08-01,2910,BANKING,PRAIRIE OFFICE SUPPLIES,23.72,0.00,receipts,218094,BANKING_IMPORT
2012-08-01,1000,Cash / Clearing,PRAIRIE OFFICE SUPPLIES,0.00,23.72,receipts,218094,BANKING_IMPORT
2012-08-02,5110,Fuel,EASTHILL MEDICA,80.00,0.00,receipts,142714,BANKING_IMPORT
2012-08-02,1000,Cash / Clearing,EASTHILL MEDICA,0.00,80.00,receipts,142714,BANKING_IMPORT
2012-08-02,5710,Bank Fees & Service Charges,EXECUTIVE HOME BUILDERS,20.99,0.00,receipts,150586,BANKING_IMPORT
2012-08-02,1000,Cash / Clearing,EXECUTIVE HOME BUILDERS,0.00,20.99,receipts,150586,BANKING_IMPORT
2012-08-02,5720,Charter Revenue,Mcard Deposit,249.27,0.00,receipts,170285,BANKING_IMPORT
2012-08-02,1000,Cash / Clearing,Mcard Deposit,0.00,249.27,receipts,170285,BANKING_IMPORT
2012-08-02,6400,BANKING,STORAGE DRIVE,172.15,0.00,receipts,217191,
2012-08-02,1000,Cash / Clearing,STORAGE DRIVE,0.00,172.15,receipts,217191,
2012-08-02,2910,BANKING,EASHILL MEDICAL,80.00,0.00,receipts,218095,BANKING_IMPORT
2012-08-02,1000,Cash / Clearing,EASHILL MEDICAL,0.00,80.00,receipts,218095,BANKING_IMPORT
2012-08-02,2910,BANKING,EXECUTIVE HOME BUILDERS,20.99,0.00,receipts,218096,BANKING_IMPORT
2012-08-02,1000,Cash / Clearing,EXECUTIVE HOME BUILDERS,0.00,20.99,receipts,218096,BANKING_IMPORT
2012-08-03,5116,"Client Amenities - Food, Coffee, Supplies",UPTOWN LIQUOR STORE,66.00,0.00,receipts,142727,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,UPTOWN LIQUOR STORE,0.00,66.00,receipts,142727,BANKING_IMPORT
2012-08-03,6300,BANKING,RED DEER REGISTRIES,413.35,0.00,receipts,142728,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,RED DEER REGISTRIES,0.00,413.35,receipts,142728,BANKING_IMPORT
2012-08-03,5250,WCB Premiums,overdue charge,14.37,0.00,receipts,145290,18555869
2012-08-03,1000,Cash / Clearing,overdue charge,0.00,14.37,receipts,145290,18555869
2012-08-03,1015,Petty Cash,PETTY CASH FUNDING,400.00,0.00,receipts,170290,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,400.00,receipts,170290,BANKING_IMPORT
2012-08-03,1015,Petty Cash,PETTY CASH FUNDING,1000.00,0.00,receipts,170291,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,1000.00,receipts,170291,BANKING_IMPORT
2012-08-03,5720,Charter Revenue,Vcard Deposit,596.05,0.00,receipts,170292,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,Vcard Deposit,0.00,596.05,receipts,170292,BANKING_IMPORT
2012-08-03,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,128.28,0.00,receipts,214351,99946
2012-08-03,1000,Cash / Clearing,LIQUOR BARN,0.00,128.28,receipts,214351,99946
2012-08-03,1015,Petty Cash,PETTY CASH FUNDING,600.00,0.00,receipts,217663,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,600.00,receipts,217663,BANKING_IMPORT
2012-08-03,5180,BANKING,RED DEER REGISTRIES,413.35,0.00,receipts,218097,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,RED DEER REGISTRIES,0.00,413.35,receipts,218097,BANKING_IMPORT
2012-08-03,2910,BANKING,UPTOWN LIQUOR STORE,66.00,0.00,receipts,218098,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,UPTOWN LIQUOR STORE,0.00,66.00,receipts,218098,BANKING_IMPORT
2012-08-03,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,128.28,0.00,receipts,218099,BANKING_IMPORT
2012-08-03,1000,Cash / Clearing,LIQUOR BARN,0.00,128.28,receipts,218099,BANKING_IMPORT
2012-08-04,5116,BANKING,LIQUOR BARN,34.70,0.00,receipts,215623,
2012-08-04,1000,Cash / Clearing,LIQUOR BARN,0.00,34.70,receipts,215623,
2012-08-04,5116,BANKING,PLAZA LIQUOR TOWN,69.43,0.00,receipts,215663,
2012-08-04,1000,Cash / Clearing,PLAZA LIQUOR TOWN,0.00,69.43,receipts,215663,
2012-08-04,5116,"Client Amenities - Food, Coffee, Supplies",ice,4.89,0.00,receipts,215687,
2012-08-04,1000,Cash / Clearing,ice,0.00,4.89,receipts,215687,
2012-08-04,5116,BANKING,ALL ABOARD FINE WINE ANS SPIRITS,51.31,0.00,receipts,215688,
2012-08-04,1000,Cash / Clearing,ALL ABOARD FINE WINE ANS SPIRITS,0.00,51.31,receipts,215688,
2012-08-04,5116,BANKING,WATER,7.34,0.00,receipts,217113,
2012-08-04,1000,Cash / Clearing,WATER,0.00,7.34,receipts,217113,
2012-08-04,5116,BANKING,SOBEYS,12.08,0.00,receipts,217136,
2012-08-04,1000,Cash / Clearing,SOBEYS,0.00,12.08,receipts,217136,
2012-08-04,5116,BANKING,LIQUOR DEPOT,87.27,0.00,receipts,217137,
2012-08-04,1000,Cash / Clearing,LIQUOR DEPOT,0.00,87.27,receipts,217137,
2012-08-06,5110,BANKING,fuel,40.00,0.00,receipts,215298,
2012-08-06,1000,Cash / Clearing,fuel,0.00,40.00,receipts,215298,
2012-08-07,5860,Supplies - General Business,A BUCK OR TWO,75.60,0.00,receipts,140515,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,A BUCK OR TWO,0.00,75.60,receipts,140515,BANKING_IMPORT
2012-08-07,5110,Fuel,RUN'N ON EMPTY,104.00,0.00,receipts,140516,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,RUN'N ON EMPTY,0.00,104.00,receipts,140516,BANKING_IMPORT
2012-08-07,5110,Fuel,RUN'N ON EMPTY,58.50,0.00,receipts,140517,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,RUN'N ON EMPTY,0.00,58.50,receipts,140517,BANKING_IMPORT
2012-08-07,5420,BANKING,HABITAT FOR HUMANITY,20.00,0.00,receipts,140518,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,HABITAT FOR HUMANITY,0.00,20.00,receipts,140518,BANKING_IMPORT
2012-08-07,5210,BANKING,CHQ 14 ZAC KELLER,599.06,0.00,receipts,140519,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,CHQ 14 ZAC KELLER,0.00,599.06,receipts,140519,BANKING_IMPORT
2012-08-07,1015,Petty Cash,PETTY CASH FUNDING,300.00,0.00,receipts,170304,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,PETTY CASH FUNDING,0.00,300.00,receipts,170304,BANKING_IMPORT
2012-08-07,5110,BANKING,RUN'N ON EMPTY,31.01,0.00,receipts,215234,
2012-08-07,1000,Cash / Clearing,RUN'N ON EMPTY,0.00,31.01,receipts,215234,
2012-08-07,5715,NSF Fees,NSF Fee,45.00,0.00,receipts,215978,BANKING_IMPORT
2012-08-07,1000,Cash / Clearing,NSF Fee,0.00,45.00,receipts,215978,BANKING_IMPORT
2012-08-07,5150,Vehicle Lease Payments,LFG vehicle operating lease payment,101.14,0.00,receipts,216815,BANKING_IMPORT
