source_file,transaction_date,type,num,name,memo,account,debit,credit,amount
journal 2025.CSV,2014-05-13,Bill Pmt -Cheque,359,Fibrenew,,1010 · Scotia Bank Main,0.00,1706.25,-1706.25
journal 2025.CSV,2014-05-13,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,10.00,-10.00
journal 2025.CSV,2014-05-13,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,5.00,-5.00
journal 2025.CSV,2014-05-13,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,66.00,-66.00
journal 2025.CSV,2014-05-13,Cheque,360,Jesse Gordon,,1010 · Scotia Bank Main,0.00,1000.00,-1000.00
journal 2025.CSV,2014-05-13,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,266.00,-266.00
journal 2025.CSV,2014-05-13,Cheque,cash,Wholesale Club.,,1090 · Bank Shareholder,0.00,6.45,-6.45
journal 2025.CSV,2014-05-13,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,55.00,-55.00
journal 2025.CSV,2014-05-13,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,157.00,-157.00
journal 2025.CSV,2014-05-13,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,80.00,-80.00
journal 2025.CSV,2014-05-13,Cheque,cash,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,47.84,-47.84
journal 2025.CSV,2014-05-13,Bill,12971,Automotive Universe,,2000 · Accounts Payable,0.00,236.25,-236.25
journal 2025.CSV,2014-05-14,Cheque,362,Mark Linton,,1010 · Scotia Bank Main,0.00,500.00,-500.00
journal 2025.CSV,2014-05-14,Cheque,dd,A&W,,1010 · Scotia Bank Main,0.00,23.63,-23.63
journal 2025.CSV,2014-05-14,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,11.30,-11.30
journal 2025.CSV,2014-05-14,Cheque,361,Shawn Collen,,1010 · Scotia Bank Main,0.00,158.95,-158.95
journal 2025.CSV,2014-05-14,Cheque,cash,Brigley & Sons,,1090 · Bank Shareholder,0.00,8.75,-8.75
journal 2025.CSV,2014-05-14,Cheque,cash,Wholesale Club.,,1090 · Bank Shareholder,0.00,12.20,-12.20
journal 2025.CSV,2014-05-14,Bill,180996,Northland Radiator Service,,2000 · Accounts Payable,0.00,877.61,-877.61
journal 2025.CSV,2014-05-14,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,10.00,-10.00
journal 2025.CSV,2014-05-14,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,65.00,-65.00
journal 2025.CSV,2014-05-15,Bill Pmt -Cheque,dd,Northland Radiator Service,,1010 · Scotia Bank Main,0.00,625.00,-625.00
journal 2025.CSV,2014-05-15,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,7.00,-7.00
journal 2025.CSV,2014-05-15,Bill Pmt -Cheque,cash,Northland Radiator Service,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2014-05-15,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,37.00,-37.00
journal 2025.CSV,2014-05-15,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,5.00,-5.00
journal 2025.CSV,2014-05-15,Bill Pmt -CCard,7024,Northland Radiator Service,,2300 · Capital One Mastercard 9853,0.00,192.61,-192.61
journal 2025.CSV,2014-05-15,Cheque,cash,Speedy Glass,,1090 · Bank Shareholder,0.00,63.00,-63.00
journal 2025.CSV,2014-05-15,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2014-05-15,Cheque,cash,Brigley & Sons,,1090 · Bank Shareholder,0.00,24.10,-24.10
journal 2025.CSV,2014-05-15,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,11.30,-11.30
journal 2025.CSV,2014-05-15,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,146.05,-146.05
journal 2025.CSV,2014-05-16,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2014-05-16,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,70.00,-70.00
journal 2025.CSV,2014-05-16,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,70.00,-70.00
journal 2025.CSV,2014-05-16,Cheque,EMT,,,1010 · Scotia Bank Main,0.00,315.00,-315.00
journal 2025.CSV,2014-05-16,Cheque,MC1429,Real Canadian Super Store,,1090 · Bank Shareholder,0.00,13.23,-13.23
journal 2025.CSV,2014-05-16,Cheque,dd0041,Brigley & Sons,,1090 · Bank Shareholder,0.00,3.62,-3.62
journal 2025.CSV,2014-05-16,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,51.94,-51.94
journal 2025.CSV,2014-05-16,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,320.06,-320.06
journal 2025.CSV,2014-05-16,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,600.00,-600.00
journal 2025.CSV,2014-05-16,Cheque,dd0041,Brigley & Sons,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2014-05-16,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,45.00,-45.00
journal 2025.CSV,2014-05-17,Cheque,cash,Wholesale Club.,,1090 · Bank Shareholder,0.00,16.60,-16.60
journal 2025.CSV,2014-05-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,379.05,-379.05
journal 2025.CSV,2014-05-17,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,16.20,-16.20
journal 2025.CSV,2014-05-17,Bill,2197864973 051714,Telus Communications,,2000 · Accounts Payable,0.00,70.76,-70.76
journal 2025.CSV,2014-05-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,25.00,-25.00
journal 2025.CSV,2014-05-17,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,5.00,-5.00
journal 2025.CSV,2014-05-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2014-05-17,Bill,2159581494 051714,Telus Communications,,2000 · Accounts Payable,0.00,1581.88,-1581.88
journal 2025.CSV,2014-05-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,55.00,-55.00
journal 2025.CSV,2014-05-17,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2014-05-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,49.65,-49.65
journal 2025.CSV,2014-05-18,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2014-05-18,Cheque,cash,7-11,,1090 · Bank Shareholder,0.00,10.30,-10.30
journal 2025.CSV,2014-05-18,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,88.75,-88.75
journal 2025.CSV,2014-05-18,Cheque,cash,Parks Canada,,1090 · Bank Shareholder,0.00,19.60,-19.60
journal 2025.CSV,2014-05-18,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,7.00,-7.00
journal 2025.CSV,2014-05-19,Cheque,cash,Wholesale Club.,,1090 · Bank Shareholder,0.00,42.70,-42.70
journal 2025.CSV,2014-05-19,Bill,484000872 051914,Rogers,,2000 · Accounts Payable,0.00,339.10,-339.10
journal 2025.CSV,2014-05-19,Credit,19850501 051014,WCB,,2000 · Accounts Payable,1831.62,0.00,1831.62
journal 2025.CSV,2014-05-19,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,14.00,-14.00
journal 2025.CSV,2014-05-19,Bill,19850501 050914,WCB,,2000 · Accounts Payable,0.00,85.55,-85.55
journal 2025.CSV,2014-05-19,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,23.95,-23.95
journal 2025.CSV,2014-05-20,Cheque,dd,Mohawk,,1010 · Scotia Bank Main,0.00,70.01,-70.01
journal 2025.CSV,2014-05-20,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,90.00,-90.00
journal 2025.CSV,2014-05-20,Cheque,dd9869,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,19.70,-19.70
journal 2025.CSV,2014-05-20,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,44.00,-44.00
journal 2025.CSV,2014-05-20,Cheque,cash,Coronation Family Foods,,1090 · Bank Shareholder,0.00,4.10,-4.10
journal 2025.CSV,2014-05-20,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,63.65,-63.65
journal 2025.CSV,2014-05-20,Credit Card Charge,4733,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,41.13,-41.13
journal 2025.CSV,2014-05-20,Cheque,dd,Equity Premium Finance,,1010 · Scotia Bank Main,0.00,1157.94,-1157.94
journal 2025.CSV,2014-05-20,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,100.00,-100.00
journal 2025.CSV,2014-05-20,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,1000.00,-1000.00
journal 2025.CSV,2014-05-20,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,11.50,-11.50
journal 2025.CSV,2014-05-20,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,51.00,-51.00
journal 2025.CSV,2014-05-21,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,80.00,-80.00
journal 2025.CSV,2014-05-21,Cheque,dd,Wendy's,,1010 · Scotia Bank Main,0.00,17.28,-17.28
journal 2025.CSV,2014-05-21,Bill Pmt -Cheque,dd,Rogers,4-8400-0872,1010 · Scotia Bank Main,0.00,262.90,-262.90
journal 2025.CSV,2014-05-21,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,12.00,-12.00
journal 2025.CSV,2014-05-21,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,200.00,-200.00
journal 2025.CSV,2014-05-21,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,13.50,-13.50
journal 2025.CSV,2014-05-21,Cheque,dd,Telus Mobility,,1010 · Scotia Bank Main,0.00,248.28,-248.28
journal 2025.CSV,2014-05-21,Bill Pmt -Cheque,dd,Erles Auto Repair,,1010 · Scotia Bank Main,0.00,620.75,-620.75
journal 2025.CSV,2014-05-21,Bill,7026,Erles Auto Repair,,2000 · Accounts Payable,0.00,120.75,-120.75
journal 2025.CSV,2014-05-21,Bill Pmt -Cheque,dd,Northland Radiator Service,,1010 · Scotia Bank Main,0.00,168.00,-168.00
journal 2025.CSV,2014-05-21,Bill,181020,Northland Radiator Service,,2000 · Accounts Payable,0.00,168.00,-168.00
journal 2025.CSV,2014-05-22,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,200.00,-200.00
journal 2025.CSV,2014-05-22,Bill Pmt -Cheque,dd,Northland Radiator Service,,1010 · Scotia Bank Main,0.00,614.84,-614.84
journal 2025.CSV,2014-05-22,Bill,181030,Northland Radiator Service,,2000 · Accounts Payable,0.00,614.84,-614.84
journal 2025.CSV,2014-05-22,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,302.56,-302.56
journal 2025.CSV,2014-05-22,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,48.00,-48.00
journal 2025.CSV,2014-05-22,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,14.00,-14.00
journal 2025.CSV,2014-05-22,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,5.00,-5.00
journal 2025.CSV,2014-05-22,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,53.00,-53.00
journal 2025.CSV,2014-05-22,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,34.60,-34.60
journal 2025.CSV,2014-05-22,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,52.00,-52.00
journal 2025.CSV,2014-05-22,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2014-05-22,Cheque,dd,Wholesale Club.,,1010 · Scotia Bank Main,0.00,10.93,-10.93
journal 2025.CSV,2014-05-22,Cheque,dd0041,Fas Gas Plus,,1090 · Bank Shareholder,0.00,7.72,-7.72
journal 2025.CSV,2014-05-22,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,104.00,-104.00
journal 2025.CSV,2014-05-22,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,13.45,-13.45
journal 2025.CSV,2014-05-22,Bill Pmt -Cheque,dd,Erles Auto Repair,,1010 · Scotia Bank Main,0.00,701.40,-701.40
journal 2025.CSV,2014-05-22,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,155.00,-155.00
journal 2025.CSV,2014-05-22,Bill,7032,Erles Auto Repair,,2000 · Accounts Payable,0.00,701.40,-701.40
journal 2025.CSV,2014-05-22,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,500.00,-500.00
journal 2025.CSV,2014-05-23,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,24.60,-24.60
journal 2025.CSV,2014-05-23,Cheque,dd6693,Co-op,,1090 · Bank Shareholder,0.00,20.99,-20.99
journal 2025.CSV,2014-05-23,Cheque,dd2530,Liquor Barn,,1090 · Bank Shareholder,0.00,34.30,-34.30
journal 2025.CSV,2014-05-23,Cheque,dd6999,Castor Food Fair Store,,1090 · Bank Shareholder,0.00,5.57,-5.57
journal 2025.CSV,2014-05-23,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2014-05-23,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,18.00,-18.00
journal 2025.CSV,2014-05-23,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,160.00,-160.00
journal 2025.CSV,2014-05-23,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,120.00,-120.00
journal 2025.CSV,2014-05-23,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2014-05-23,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,18.00,-18.00
journal 2025.CSV,2014-05-23,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,188.15,-188.15
journal 2025.CSV,2014-05-23,Cheque,cash,GTI Petroleum,,1090 · Bank Shareholder,0.00,164.65,-164.65
journal 2025.CSV,2014-05-23,Credit Card Charge,4681,Finance Charges,,2310 · RBC Visa 9016 - No Rec,0.00,208.24,-208.24
journal 2025.CSV,2014-05-23,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,14.60,-14.60
journal 2025.CSV,2014-05-23,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,71.00,-71.00
journal 2025.CSV,2014-05-23,Cheque,cash,A&W,,1090 · Bank Shareholder,0.00,10.25,-10.25
journal 2025.CSV,2014-05-23,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,175.00,-175.00
journal 2025.CSV,2014-05-23,Cheque,cash,Brigley & Sons,,1090 · Bank Shareholder,0.00,20.00,-20.00
journal 2025.CSV,2014-05-23,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,4.00,-4.00
journal 2025.CSV,2014-05-23,Cheque,dd,Liquor Depot,,1010 · Scotia Bank Main,0.00,16.89,-16.89
journal 2025.CSV,2014-05-23,Cheque,dd,Roynat Lease Fiance,,1010 · Scotia Bank Main,0.00,321.47,-321.47
journal 2025.CSV,2014-05-23,Cheque,dd,Rifco,DT6792343RFC02,1010 · Scotia Bank Main,0.00,860.09,-860.09
journal 2025.CSV,2014-05-23,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,600.00,-600.00
journal 2025.CSV,2014-05-23,Cheque,dd,Wholesale Club.,,1010 · Scotia Bank Main,0.00,12.22,-12.22
journal 2025.CSV,2014-05-24,Cheque,cash,Dollarama,,1090 · Bank Shareholder,0.00,30.70,-30.70
journal 2025.CSV,2014-05-24,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,41.00,-41.00
journal 2025.CSV,2014-05-24,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,13.00,-13.00
journal 2025.CSV,2014-05-24,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,72.00,-72.00
journal 2025.CSV,2014-05-24,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,28.00,-28.00
journal 2025.CSV,2014-05-24,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,67.10,-67.10
journal 2025.CSV,2014-05-24,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,11.00,-11.00
journal 2025.CSV,2014-05-24,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,72.00,-72.00
journal 2025.CSV,2014-05-24,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,33.60,-33.60
journal 2025.CSV,2014-05-24,Cheque,cash,Sobey's Spirits Wine Cold Beer,,1090 · Bank Shareholder,0.00,25.00,-25.00
journal 2025.CSV,2014-05-24,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,4.00,-4.00
journal 2025.CSV,2014-05-24,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2014-05-24,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,105.00,-105.00
journal 2025.CSV,2014-05-24,Cheque,cash,AGLC,,1090 · Bank Shareholder,0.00,25.00,-25.00
journal 2025.CSV,2014-05-25,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,7.00,-7.00
journal 2025.CSV,2014-05-25,Cheque,dd,Esso,,1010 · Scotia Bank Main,0.00,156.91,-156.91
journal 2025.CSV,2014-05-25,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,60.00,-60.00
journal 2025.CSV,2014-05-25,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,5.00,-5.00
journal 2025.CSV,2014-05-25,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2014-05-25,Cheque,cash,Tim Horton's,,1090 · Bank Shareholder,0.00,21.40,-21.40
journal 2025.CSV,2014-05-25,Cheque,cash,Sobey's,,1090 · Bank Shareholder,0.00,24.85,-24.85
journal 2025.CSV,2014-05-25,Cheque,cash,Sobey's,,1090 · Bank Shareholder,0.00,26.40,-26.40
journal 2025.CSV,2014-05-25,Cheque,cash,Tim Horton's,,1090 · Bank Shareholder,0.00,3.25,-3.25
journal 2025.CSV,2014-05-25,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,9.85,-9.85
journal 2025.CSV,2014-05-25,Cheque,cash,Tim Horton's,,1090 · Bank Shareholder,0.00,29.45,-29.45
journal 2025.CSV,2014-05-25,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,120.00,-120.00
journal 2025.CSV,2014-05-25,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,10.00,-10.00
journal 2025.CSV,2014-05-25,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2014-05-25,Cheque,cash,Wholesale Club.,,1090 · Bank Shareholder,0.00,15.10,-15.10
journal 2025.CSV,2014-05-25,Cheque,cash,Get n' Go,,1090 · Bank Shareholder,0.00,75.00,-75.00
journal 2025.CSV,2014-05-25,Cheque,cash,GTI Petroleum,,1090 · Bank Shareholder,0.00,92.85,-92.85
journal 2025.CSV,2014-05-25,Cheque,cash,A&W,,1090 · Bank Shareholder,0.00,10.70,-10.70
journal 2025.CSV,2014-05-26,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,1.00,-1.00
journal 2025.CSV,2014-05-26,Cheque,cash,Mongolie Grill,,1090 · Bank Shareholder,0.00,32.65,-32.65
journal 2025.CSV,2014-05-26,Cheque,EMT,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,3000.00,-3000.00
journal 2025.CSV,2014-05-26,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,7.50,-7.50
journal 2025.CSV,2014-05-26,Cheque,523952,Presidential Limousine,,1010 · Scotia Bank Main,0.00,4000.00,-4000.00
journal 2025.CSV,2014-05-26,Cheque,363,Jesse Gordon,,1010 · Scotia Bank Main,0.00,607.85,-607.85
journal 2025.CSV,2014-05-26,Cheque,dd,Rogers,4-8400-0872,1010 · Scotia Bank Main,0.00,26.24,-26.24
journal 2025.CSV,2014-05-27,Cheque,364,Norman Therrien,,1010 · Scotia Bank Main,0.00,950.90,-950.90
journal 2025.CSV,2014-05-27,Cheque,dd,Parkland Audio,,1010 · Scotia Bank Main,0.00,88.20,-88.20
journal 2025.CSV,2014-05-27,Cheque,dd,PartsSource,,1010 · Scotia Bank Main,0.00,31.69,-31.69
journal 2025.CSV,2014-05-27,Cheque,cash,Fleet Brake,,1090 · Bank Shareholder,0.00,5.70,-5.70
journal 2025.CSV,2014-05-27,Cheque,cash,Gas Bar,,1090 · Bank Shareholder,0.00,82.75,-82.75
journal 2025.CSV,2014-05-28,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,95.00,-95.00
journal 2025.CSV,2014-05-28,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,122.00,-122.00
journal 2025.CSV,2014-05-28,Cheque,cash,Brigley & Sons,,1090 · Bank Shareholder,0.00,13.65,-13.65
journal 2025.CSV,2014-05-28,Bill Pmt -Cheque,dd,Northland Radiator Service,,1010 · Scotia Bank Main,0.00,233.02,-233.02
journal 2025.CSV,2014-05-28,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,190.05,-190.05
journal 2025.CSV,2014-05-28,Cheque,EMT,,,1010 · Scotia Bank Main,0.00,511.50,-511.50
journal 2025.CSV,2014-05-28,Cheque,dd6693,Staples,,1090 · Bank Shareholder,0.00,9.74,-9.74
journal 2025.CSV,2014-05-28,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,1.00,-1.00
journal 2025.CSV,2014-05-28,Cheque,dd,Dollarama,,1090 · Bank Shareholder,0.00,2.10,-2.10
journal 2025.CSV,2014-05-28,Bill,181075,Northland Radiator Service,,2000 · Accounts Payable,0.00,233.02,-233.02
journal 2025.CSV,2014-05-29,Cheque,cash,Mike Munchies,,1090 · Bank Shareholder,0.00,7.50,-7.50
journal 2025.CSV,2014-05-29,Cheque,366,Paul Mansell,,1010 · Scotia Bank Main,0.00,629.75,-629.75
journal 2025.CSV,2014-05-29,Cheque,365,Shawn Collen,,1010 · Scotia Bank Main,0.00,564.92,-564.92
journal 2025.CSV,2014-05-29,Bill Pmt -Cheque,367,106.7 The Drive,,1010 · Scotia Bank Main,0.00,672.00,-672.00
journal 2025.CSV,2014-05-29,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,11.00,-11.00
journal 2025.CSV,2014-05-29,Cheque,cash,Coronation Golf Club,,1090 · Bank Shareholder,0.00,12.50,-12.50
journal 2025.CSV,2014-05-29,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,85.00,-85.00
journal 2025.CSV,2014-05-29,Cheque,cash,Bistro Siberia,,1090 · Bank Shareholder,0.00,26.24,-26.24
journal 2025.CSV,2014-05-29,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,410.04,-410.04
journal 2025.CSV,2014-05-30,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,75.55,-75.55
journal 2025.CSV,2014-05-30,Cheque,dd,Wholesale Club.,,1010 · Scotia Bank Main,0.00,58.66,-58.66
journal 2025.CSV,2014-05-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,87.80,-87.80
journal 2025.CSV,2014-05-30,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,39.98,-39.98
journal 2025.CSV,2014-05-30,Cheque,dd,Bank Charges & Interest,,1020 · Personal CIBC 8362,0.00,6.00,-6.00
journal 2025.CSV,2014-05-30,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,128.14,-128.14
journal 2025.CSV,2014-05-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2014-05-30,Cheque,EMT,Karen. Richard,,1010 · Scotia Bank Main,0.00,2200.00,-2200.00
journal 2025.CSV,2014-05-30,Cheque,dd,Bank Charges & Interest,Service Charge,1000 · CIBC Bank 1615,0.00,114.85,-114.85
journal 2025.CSV,2014-05-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,42.00,-42.00
journal 2025.CSV,2014-05-30,Cheque,cash,Coronation Restaurant & Cafe,,1090 · Bank Shareholder,0.00,12.35,-12.35
journal 2025.CSV,2014-05-30,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,9.00,-9.00
journal 2025.CSV,2014-05-30,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,500.00,-500.00
journal 2025.CSV,2014-05-30,Cheque,dd,Money Mart,,1010 · Scotia Bank Main,0.00,900.00,-900.00
journal 2025.CSV,2014-05-30,Cheque,dd,MGM Ford,37872,1010 · Scotia Bank Main,0.00,86.97,-86.97
journal 2025.CSV,2014-05-30,Cheque,cash,Brigley & Sons,,1090 · Bank Shareholder,0.00,105.65,-105.65
journal 2025.CSV,2014-05-31,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2014-05-31,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,28.00,-28.00
journal 2025.CSV,2014-05-31,Bill,SI00078,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,33.04,-33.04
journal 2025.CSV,2014-05-31,Bill,5467 - MISSING,Fibrenew,,2000 · Accounts Payable,0.00,238.42,-238.42
journal 2025.CSV,2014-05-31,General Journal,31,,67 St Liquor,6751 · Hospitality Supplies,79.01,0.00,79.01
journal 2025.CSV,2014-05-31,Bill,64323,Big 105,,2000 · Accounts Payable,0.00,624.75,-624.75
journal 2025.CSV,2014-05-31,Bill,5467,Fibrenew,,2000 · Accounts Payable,0.00,238.42,-238.42
journal 2025.CSV,2014-05-31,Bill,5500,Fibrenew,,2000 · Accounts Payable,0.00,1706.25,-1706.25
journal 2025.CSV,2014-05-31,Deposit,7047,,Deposit,1010 · Scotia Bank Main,51953.76,0.00,51953.76
journal 2025.CSV,2014-05-31,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,39.00,-39.00
journal 2025.CSV,2014-06-01,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,103.00,-103.00
journal 2025.CSV,2014-06-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,190.05,-190.05
journal 2025.CSV,2014-06-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2014-06-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,59.00,-59.00
journal 2025.CSV,2014-06-01,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2014-06-01,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,60.00,-60.00
